date,time edt,temp c,spcond (ms/cm),ph,do (mg/l),do (%),turbidity (fnu),chlorophyll (rfu),phycocyanin (rfu),sysbattery
09/28/2019,13:30:00,21.1,2.16,8.69,10.58,119.7,1.91,1.37,1.18,13.83
09/28/2019,13:45:00,21.19,2.16,8.69,10.58,119.82,1.93,1.41,1.17,13.53
09/28/2019,14:00:00,21.15,2.16,8.7,10.61,120.09,1.9,1.48,1.22,13.56
09/28/2019,14:15:00,21.26,2.16,8.7,10.64,120.74,1.89,1.39,1.17,13.76
09/28/2019,14:30:00,21.21,2.16,8.71,10.67,120.98,1.89,1.45,1.23,13.67
09/28/2019,14:45:00,21.23,2.16,8.71,10.69,121.28,1.95,1.51,1.26,13.85
09/28/2019,15:00:00,21.24,2.16,8.72,10.73,121.69,1.85,1.51,1.23,13.77
09/28/2019,15:15:00,21.26,2.17,8.73,10.77,122.25,1.94,1.58,1.25,13.4
09/28/2019,15:30:00,21.29,2.17,8.75,10.82,122.87,1.92,1.53,1.26,13.56
09/28/2019,15:45:00,21.36,2.17,8.77,10.89,123.78,1.94,1.55,1.24,13.79
09/28/2019,16:00:00,21.45,2.17,8.77,10.83,123.39,1.94,1.48,1.23,13.8
09/28/2019,16:15:00,21.31,2.18,8.72,10.7,121.59,1.95,1.58,1.27,13.79
09/28/2019,16:30:00,21.21,2.18,8.72,10.71,121.4,1.94,1.61,1.27,13.56
09/28/2019,16:45:00,21.17,2.19,8.69,10.69,121.05,1.95,1.63,1.28,13.77
09/28/2019,17:00:00,21.14,2.19,8.68,10.67,120.74,1.94,1.68,1.29,13.83
09/28/2019,17:15:00,21.16,2.19,8.68,10.64,120.54,2,1.6,1.26,13.53
09/28/2019,17:30:00,21.11,2.2,8.66,10.61,120.01,2.02,1.66,1.26,13.39
09/28/2019,17:45:00,21.09,2.2,8.64,10.57,119.53,1.98,1.67,1.29,13.14
09/28/2019,18:00:00,21.03,2.21,8.63,10.53,118.97,1.93,1.65,1.26,12.83
09/28/2019,18:15:00,21.04,2.21,8.63,10.51,118.79,1.92,1.76,1.27,12.74
09/28/2019,18:30:00,21,2.21,8.61,10.42,117.7,1.95,1.74,1.25,12.82
09/28/2019,18:45:00,20.98,2.2,8.63,10.43,117.66,2.04,1.73,1.27,12.81
09/28/2019,19:00:00,20.96,2.2,8.62,10.38,117.13,1.98,1.78,1.28,12.74
09/28/2019,19:15:00,20.96,2.2,8.61,10.35,116.73,1.98,1.78,1.29,12.71
09/28/2019,19:30:00,20.96,2.2,8.6,10.34,116.66,2.04,1.87,1.28,12.71
09/28/2019,19:45:00,20.95,2.2,8.59,10.3,116.22,2.01,1.83,1.28,12.71
09/28/2019,20:00:00,20.93,2.2,8.57,10.22,115.22,2.03,1.75,1.31,12.68
09/28/2019,20:15:00,20.94,2.21,8.56,10.2,115.08,2.09,1.76,1.31,12.73
09/28/2019,20:30:00,20.93,2.21,8.56,10.2,114.99,2.06,1.85,1.32,12.69
09/28/2019,20:45:00,20.9,2.21,8.55,10.12,114,2.09,1.75,1.3,12.71
09/28/2019,21:00:00,20.89,2.21,8.54,10.12,113.98,2.01,1.8,1.33,12.71
09/28/2019,21:15:00,20.89,2.21,8.54,10.13,114.12,2.01,1.79,1.31,12.68
09/28/2019,21:30:00,20.88,2.21,8.53,10.05,113.24,2.03,1.77,1.3,12.71
09/28/2019,21:45:00,20.88,2.21,8.51,10.01,112.75,2.07,1.68,1.31,12.69
09/28/2019,22:00:00,20.88,2.22,8.52,10.05,113.22,2.07,1.77,1.36,12.71
09/28/2019,22:15:00,20.87,2.22,8.52,10.05,113.25,2.08,1.79,1.36,12.68
09/28/2019,22:30:00,20.84,2.22,8.48,9.94,111.95,1.98,1.75,1.32,12.68
09/28/2019,22:45:00,20.85,2.22,8.47,9.92,111.64,2.04,1.72,1.32,12.67
09/28/2019,23:00:00,20.84,2.22,8.49,9.93,111.81,2.06,1.7,1.33,12.71
09/28/2019,23:15:00,20.83,2.22,8.46,9.87,111.03,2.07,1.75,1.34,12.63
09/28/2019,23:30:00,20.82,2.22,8.47,9.87,111.1,2.02,1.71,1.31,12.63
09/28/2019,23:45:00,20.8,2.23,8.46,9.86,110.9,1.95,1.7,1.35,12.67
09/29/2019,00:00:00,20.82,2.23,8.47,9.91,111.56,1.97,1.7,1.36,12.63
09/29/2019,00:15:00,20.82,2.23,8.44,9.82,110.49,1.92,1.74,1.34,12.63
09/29/2019,00:30:00,20.81,2.23,8.42,9.79,110.15,1.9,1.76,1.36,12.68
09/29/2019,00:45:00,20.82,2.24,8.45,9.85,110.83,1.97,1.82,1.35,12.63
09/29/2019,01:00:00,20.83,2.24,8.43,9.83,110.67,1.99,1.8,1.33,12.67
09/29/2019,01:15:00,20.83,2.24,8.44,9.84,110.76,1.96,1.84,1.36,12.62
09/29/2019,01:30:00,20.82,2.24,8.42,9.79,110.21,1.89,1.83,1.36,12.74
09/29/2019,01:45:00,20.83,2.24,8.4,9.74,109.58,1.94,1.82,1.36,12.62
09/29/2019,02:00:00,20.82,2.24,8.42,9.78,110.09,1.92,1.76,1.34,12.62
09/29/2019,02:15:00,20.82,2.24,8.42,9.77,109.91,2.01,1.76,1.35,12.59
09/29/2019,02:30:00,20.82,2.24,8.41,9.75,109.76,2.03,1.74,1.36,12.68
09/29/2019,02:45:00,20.8,2.24,8.35,9.64,108.47,1.93,1.75,1.34,12.71
09/29/2019,03:00:00,20.79,2.24,8.4,9.68,108.87,1.9,1.79,1.37,12.65
09/29/2019,03:15:00,20.79,2.24,8.35,9.62,108.16,1.87,1.87,1.37,12.57
09/29/2019,03:30:00,20.79,2.24,8.38,9.64,108.46,1.93,1.85,1.36,12.6
09/29/2019,03:45:00,20.79,2.24,8.34,9.57,107.6,1.9,1.87,1.36,12.55
09/29/2019,04:00:00,20.78,2.24,8.33,9.52,107.06,2,1.89,1.38,12.59
09/29/2019,04:15:00,20.78,2.24,8.27,9.44,106.17,1.9,1.8,1.32,12.6
09/29/2019,04:30:00,20.78,2.25,8.3,9.49,106.68,1.9,1.91,1.37,12.6
09/29/2019,04:45:00,20.78,2.25,8.23,9.38,105.42,1.95,2,1.34,12.63
09/29/2019,05:00:00,20.78,2.26,8.17,9.34,105.04,1.99,1.93,1.34,12.59
09/29/2019,05:15:00,20.78,2.26,8.2,9.39,105.54,1.96,1.85,1.34,12.59
09/29/2019,05:30:00,20.77,2.26,8.17,9.34,105.06,1.86,1.84,1.37,12.57
09/29/2019,05:45:00,20.79,2.27,8.25,9.41,105.82,1.9,1.85,1.33,12.55
09/29/2019,06:00:00,20.78,2.26,8.23,9.44,106.09,1.99,1.87,1.34,12.58
09/29/2019,06:15:00,20.79,2.27,8.28,9.39,105.57,1.91,1.89,1.37,12.58
09/29/2019,06:30:00,20.79,2.27,8.22,9.37,105.37,2,1.96,1.4,12.58
09/29/2019,06:45:00,20.77,2.27,8.31,9.42,105.87,1.92,1.93,1.24,12.55
09/29/2019,07:00:00,20.75,2.27,8.22,9.32,104.71,1.92,1.86,1.25,12.58
09/29/2019,07:15:00,20.75,2.27,8.25,9.39,105.56,2.04,1.77,1.2,12.58
09/29/2019,07:30:00,20.76,2.27,8.27,9.35,105.06,1.96,1.8,1.17,12.58
09/29/2019,07:45:00,20.74,2.27,8.09,8.95,100.61,1.8,1.61,1.17,12.54
09/29/2019,08:00:00,20.75,2.27,8.17,9.16,102.98,1.99,1.63,1.17,13.06
09/29/2019,08:15:00,20.75,2.28,8.11,9.08,102.08,1.91,1.44,1.15,13.01
09/29/2019,08:30:00,20.75,2.27,8.22,9.32,104.71,1.87,1.57,1.19,13.01
09/29/2019,08:45:00,20.75,2.27,8.18,9.29,104.42,1.81,1.52,1.17,13.22
09/29/2019,09:00:00,20.73,2.27,8.34,9.55,107.25,1.92,1.5,1.19,13.06
09/29/2019,09:15:00,20.75,2.26,8.3,9.52,106.95,1.99,1.57,1.15,13.24
09/29/2019,09:30:00,20.74,2.26,8.34,9.62,108.04,1.91,1.53,1.16,13.33
09/29/2019,09:45:00,20.79,2.26,8.35,9.65,108.47,1.77,1.47,1.17,13.23
09/29/2019,10:00:00,20.81,2.27,8.32,9.6,108.06,1.92,1.45,1.21,12.98
09/29/2019,10:15:00,20.82,2.26,8.33,9.66,108.67,1.82,1.46,1.17,13.33
09/29/2019,10:30:00,20.78,2.26,8.27,9.46,106.32,1.8,1.5,1.14,13.2
09/29/2019,10:45:00,20.84,2.27,8.24,9.38,105.55,1.86,1.45,1.14,13.23
09/29/2019,11:00:00,20.88,2.27,8.27,9.42,106.07,1.76,1.45,1.08,13.22
09/29/2019,11:15:00,20.86,2.27,8.29,9.52,107.16,1.81,1.54,1.13,13.09
09/29/2019,11:30:00,20.89,2.27,8.29,9.47,106.68,1.84,1.49,1.07,13.15
09/29/2019,11:45:00,20.94,2.27,8.35,9.65,108.81,1.82,1.49,1.1,13.27
09/29/2019,12:00:00,20.93,2.27,8.3,9.57,107.93,1.81,1.47,1.13,13.23
09/29/2019,12:15:00,20.92,2.27,8.31,9.54,107.56,1.83,1.41,1.09,13.89
09/29/2019,12:30:00,21.06,2.27,8.35,9.65,109.09,1.91,1.38,1.05,13.91
09/29/2019,12:45:00,21.06,2.27,8.29,9.56,108.12,1.7,1.31,1.02,13.83
09/29/2019,13:00:00,21.18,2.27,8.38,9.79,110.98,1.76,1.4,1.03,13.85
09/29/2019,13:15:00,21.26,2.28,8.38,9.77,110.95,1.79,1.3,1.07,13.31
09/29/2019,13:30:00,21.17,2.28,8.46,10.07,114.05,1.71,1.53,1.2,13.01
09/29/2019,13:45:00,21.39,2.28,8.42,9.87,112.34,1.73,1.39,1.07,13.35
09/29/2019,14:00:00,21.11,2.28,8.46,10.12,114.53,1.81,1.47,1.18,13.77
09/29/2019,14:15:00,20.99,2.27,8.57,10.33,116.66,1.94,1.65,1.29,13.92
09/29/2019,14:30:00,21.08,2.27,8.53,10.24,115.81,1.91,1.53,1.16,13.93
09/29/2019,14:45:00,21.05,2.27,8.48,10.07,113.86,1.79,1.59,1.17,13.88
09/29/2019,15:00:00,21.2,2.27,8.41,9.95,112.76,1.73,1.42,1.09,13.93
09/29/2019,15:15:00,21.16,2.27,8.45,10,113.29,1.76,1.53,1.16,13.93
09/29/2019,15:30:00,21.1,2.28,8.56,10.33,116.9,1.79,1.55,1.25,13.18
09/29/2019,15:45:00,21.21,2.28,8.55,10.38,117.74,1.76,1.54,1.2,13.85
09/29/2019,16:00:00,21.09,2.27,8.65,10.65,120.5,1.85,1.61,1.27,13.92
09/29/2019,16:15:00,21.15,2.27,8.64,10.56,119.59,1.77,1.66,1.22,13.92
09/29/2019,16:30:00,21.16,2.27,8.66,10.64,120.51,1.78,1.58,1.22,13.92
09/29/2019,16:45:00,21.19,2.27,8.62,10.55,119.63,1.81,1.54,1.21,13.87
09/29/2019,17:00:00,21.24,2.27,8.6,10.46,118.68,1.82,1.52,1.16,13.93
09/29/2019,17:15:00,21.24,2.28,8.63,10.5,119.17,1.7,1.42,1.16,13.1
09/29/2019,17:30:00,21.26,2.27,8.56,10.32,117.13,1.7,1.5,1.15,13.23
09/29/2019,17:45:00,21.2,2.27,8.63,10.55,119.61,1.79,1.72,1.2,13.09
09/29/2019,18:00:00,21.19,2.27,8.65,10.55,119.53,1.83,1.72,1.22,12.78
09/29/2019,18:15:00,21.15,2.27,8.58,10.38,117.51,1.7,1.78,1.16,12.77
09/29/2019,18:30:00,21.13,2.27,8.58,10.4,117.71,1.75,1.86,1.2,12.74
09/29/2019,18:45:00,21.08,2.27,8.52,10.26,116.08,1.69,2.03,1.25,12.73
09/29/2019,19:00:00,21.08,2.27,8.6,10.4,117.56,1.81,2.08,1.33,12.73
09/29/2019,19:15:00,21.04,2.27,8.55,10.3,116.38,1.82,1.96,1.27,12.74
09/29/2019,19:30:00,21.01,2.27,8.53,10.22,115.47,1.73,1.87,1.27,12.72
09/29/2019,19:45:00,20.99,2.27,8.46,10.08,113.79,1.79,1.9,1.28,12.71
09/29/2019,20:00:00,20.95,2.27,8.44,10.04,113.24,1.8,1.82,1.25,12.71
09/29/2019,20:15:00,20.93,2.27,8.48,10.04,113.25,1.8,1.91,1.24,12.71
09/29/2019,20:30:00,20.9,2.27,8.46,10.02,112.88,1.88,1.99,1.31,12.71
09/29/2019,20:45:00,20.88,2.28,8.36,9.83,110.72,1.94,1.96,1.34,12.69
09/29/2019,21:00:00,20.87,2.28,8.41,9.82,110.65,1.91,1.95,1.33,12.72
09/29/2019,21:15:00,20.84,2.28,8.4,9.8,110.37,1.78,1.97,1.34,12.71
09/29/2019,21:30:00,20.81,2.28,8.25,9.54,107.32,1.82,1.81,1.32,12.69
09/29/2019,21:45:00,20.8,2.28,8.25,9.42,106.03,1.82,1.75,1.26,12.69
09/29/2019,22:00:00,20.76,2.28,8.32,9.52,106.97,2,1.81,1.33,12.68
09/29/2019,22:15:00,20.76,2.28,8.31,9.54,107.21,1.78,1.85,1.3,12.63
09/29/2019,22:30:00,20.73,2.28,8.11,9.27,104.14,1.69,1.65,1.2,12.76
09/29/2019,22:45:00,20.7,2.28,8.2,9.3,104.47,1.88,1.52,1.18,12.69
09/29/2019,23:00:00,20.69,2.28,8.09,9.07,101.79,1.73,1.6,1.19,12.68
09/29/2019,23:15:00,20.68,2.28,8.14,9.11,102.23,1.98,1.56,1.19,12.74
09/29/2019,23:30:00,20.66,2.29,8.08,9.06,101.62,2.11,1.69,1.27,12.67
09/29/2019,23:45:00,20.66,2.29,8.09,9,100.94,1.93,1.66,1.3,12.66
09/30/2019,00:00:00,20.65,2.29,8.06,9.04,101.36,2,1.68,1.23,12.67
09/30/2019,00:15:00,20.63,2.3,8.13,9.1,101.98,1.96,1.76,1.3,12.62
09/30/2019,00:30:00,20.61,2.3,8.17,9.27,103.95,1.8,1.74,1.26,12.6
09/30/2019,00:45:00,20.59,2.3,8.12,9.22,103.35,1.83,1.59,1.27,12.61
09/30/2019,01:00:00,20.59,2.31,8.17,9.25,103.66,1.73,1.78,1.27,12.59
09/30/2019,01:15:00,20.59,2.31,8.05,9.13,102.26,1.8,1.63,1.24,12.62
09/30/2019,01:30:00,20.55,2.31,8.03,9.06,101.46,1.76,1.71,1.22,12.59
09/30/2019,01:45:00,20.56,2.31,8.11,9.12,102.09,1.79,1.52,1.25,12.6
09/30/2019,02:00:00,20.53,2.32,8.12,9.21,103.07,1.73,1.63,1.26,12.62
09/30/2019,02:15:00,20.52,2.32,8.07,9.11,101.96,1.79,1.7,1.27,12.63
09/30/2019,02:30:00,20.5,2.33,8.15,9.22,103.1,1.74,1.72,1.29,12.6
09/30/2019,02:45:00,20.53,2.33,8.12,9.22,103.22,1.81,1.69,1.25,12.61
09/30/2019,03:00:00,20.5,2.33,8.09,9.13,102.16,1.79,1.65,1.23,12.59
09/30/2019,03:15:00,20.49,2.33,8.03,9.01,100.72,1.69,1.64,1.22,12.6
09/30/2019,03:30:00,20.49,2.34,8.13,9.17,102.58,1.69,1.64,1.24,12.62
09/30/2019,03:45:00,20.49,2.34,8.1,9.18,102.61,1.91,1.61,1.22,12.68
09/30/2019,04:00:00,20.48,2.35,8.15,9.15,102.35,1.69,1.68,1.27,12.59
09/30/2019,04:15:00,20.48,2.36,8.14,9.24,103.29,1.72,1.62,1.27,12.57
09/30/2019,04:30:00,20.49,2.36,8.07,9.15,102.36,1.82,1.74,1.24,12.55
09/30/2019,04:45:00,20.44,2.37,8.02,9.05,101.07,1.73,1.65,1.21,12.57
09/30/2019,05:00:00,20.45,2.37,8.12,9.18,102.57,1.76,1.66,1.27,12.55
09/30/2019,05:15:00,20.44,2.37,8.04,9.03,100.9,1.69,1.65,1.24,12.59
09/30/2019,05:30:00,20.45,2.39,7.99,8.94,99.87,1.88,1.63,1.26,12.55
09/30/2019,05:45:00,20.4,2.38,8.02,8.99,100.37,1.8,1.61,1.21,12.52
09/30/2019,06:00:00,20.39,2.38,7.95,8.86,98.85,1.65,1.62,1.25,12.55
09/30/2019,06:15:00,20.35,2.37,8.01,9.03,100.75,1.7,1.6,1.27,12.56
09/30/2019,06:30:00,20.29,2.36,8.07,9.09,101.28,1.66,1.68,1.26,12.55
09/30/2019,06:45:00,20.29,2.37,8.06,9.16,102.06,1.77,1.76,1.22,12.51
09/30/2019,07:00:00,20.28,2.37,8.01,9.01,100.38,1.6,1.53,1.17,12.52
09/30/2019,07:15:00,20.26,2.37,7.99,9.03,100.56,1.67,1.61,1.16,12.56
09/30/2019,07:30:00,20.24,2.37,8,9.02,100.37,1.71,1.51,1.17,12.58
09/30/2019,07:45:00,20.2,2.37,8.09,9.23,102.63,1.79,1.69,1.24,12.58
09/30/2019,08:00:00,20.2,2.37,8.06,9.2,102.27,1.68,1.53,1.19,12.78
09/30/2019,08:15:00,20.2,2.37,8.12,9.27,103.13,1.67,1.56,1.2,12.82
09/30/2019,08:30:00,20.16,2.37,8.24,9.51,105.73,1.73,1.53,1.21,13.05
09/30/2019,08:45:00,20.16,2.37,8.2,9.43,104.82,1.76,1.5,1.21,13.09
09/30/2019,09:00:00,20.18,2.37,8.15,9.39,104.36,1.67,1.41,1.19,13.25
09/30/2019,09:15:00,20.18,2.37,8.19,9.45,105.07,1.61,1.53,1.22,13.2
09/30/2019,09:30:00,20.17,2.37,8.19,9.41,104.59,1.73,1.39,1.19,13.06
09/30/2019,09:45:00,20.2,2.37,8.22,9.48,105.46,1.77,1.51,1.21,13.14
09/30/2019,10:00:00,20.21,2.36,8.31,9.73,108.2,1.58,1.38,1.21,13.23
09/30/2019,10:15:00,20.22,2.37,8.25,9.65,107.38,1.57,1.42,1.21,12.99
09/30/2019,10:30:00,20.25,2.36,8.35,9.8,109.07,1.76,1.45,1.17,13.05
09/30/2019,10:45:00,20.27,2.37,8.27,9.7,108.06,1.75,1.39,1.17,13.21
09/30/2019,11:00:00,20.37,2.37,8.35,9.83,109.72,1.65,1.36,1.13,13.17
09/30/2019,11:15:00,20.41,2.37,8.32,9.8,109.42,1.78,1.25,1.07,13.34
09/30/2019,11:30:00,20.44,2.37,8.34,9.81,109.62,1.68,1.25,1.06,13.49
09/30/2019,11:45:00,20.46,2.37,8.32,9.75,108.94,1.69,1.21,1,14.12
09/30/2019,12:00:00,20.53,2.37,8.3,9.7,108.58,1.67,1.34,1.1,13.17
09/30/2019,12:15:00,20.42,2.37,8.3,9.67,108.05,1.69,1.35,1.15,13.18
09/30/2019,12:30:00,20.29,2.37,8.29,9.68,107.88,1.78,1.39,1.18,13.01
09/30/2019,12:45:00,20.13,2.36,8.27,9.59,106.46,1.9,1.47,1.19,14.05
09/30/2019,13:00:00,20.25,2.36,8.3,9.69,107.85,1.75,1.3,1.13,14.06
09/30/2019,13:15:00,20.32,2.36,8.32,9.77,108.89,1.79,1.33,1.16,14.09
09/30/2019,13:30:00,20.4,2.36,8.31,9.75,108.88,1.72,1.31,1.15,13.76
09/30/2019,13:45:00,20.4,2.36,8.33,9.81,109.57,1.62,1.26,1.1,14.02
09/30/2019,14:00:00,20.45,2.36,8.3,9.78,109.33,1.69,1.29,1.15,14.05
09/30/2019,14:15:00,20.44,2.35,8.35,9.83,109.88,1.76,1.35,1.16,14.01
09/30/2019,14:30:00,20.43,2.35,8.39,9.91,110.65,1.73,1.44,1.18,13.17
09/30/2019,14:45:00,20.43,2.35,8.34,9.83,109.78,1.72,1.38,1.17,14.04
09/30/2019,15:00:00,20.46,2.35,8.35,9.85,110.13,1.71,1.41,1.17,13.13
09/30/2019,15:15:00,20.47,2.35,8.4,9.98,111.56,1.84,1.39,1.15,14.12
09/30/2019,15:30:00,20.47,2.35,8.42,10.01,111.87,1.73,1.44,1.14,14.04
09/30/2019,15:45:00,20.49,2.35,8.4,10.02,112.02,1.71,1.37,1.11,14.03
09/30/2019,16:00:00,20.5,2.35,8.46,10.09,112.87,1.65,1.42,1.16,14.11
09/30/2019,16:15:00,20.5,2.35,8.48,10.16,113.65,1.69,1.42,1.14,14.08
09/30/2019,16:30:00,20.51,2.35,8.49,10.2,114.09,1.67,1.41,1.12,14.13
09/30/2019,16:45:00,20.51,2.35,8.52,10.26,114.73,1.72,1.44,1.18,14.03
09/30/2019,17:00:00,20.51,2.35,8.49,10.19,113.99,1.64,1.45,1.1,14.11
09/30/2019,17:15:00,20.5,2.35,8.5,10.25,114.61,1.66,1.44,1.08,14.09
09/30/2019,17:30:00,20.48,2.36,8.46,10.09,112.86,1.77,1.47,1.12,14.09
09/30/2019,17:45:00,20.44,2.36,8.41,10.01,111.85,1.71,1.43,1.09,13.23
09/30/2019,18:00:00,20.4,2.36,8.42,10,111.69,1.7,1.59,1.1,12.94
09/30/2019,18:15:00,20.38,2.36,8.42,10.02,111.81,1.71,1.74,1.17,12.78
09/30/2019,18:30:00,20.35,2.36,8.44,10.05,112.14,1.64,1.85,1.18,12.85
09/30/2019,18:45:00,20.33,2.36,8.36,9.87,110,1.77,1.81,1.19,12.71
09/30/2019,19:00:00,20.3,2.36,8.43,9.94,110.79,1.79,1.72,1.18,12.72
09/30/2019,19:15:00,20.25,2.36,8.44,9.96,110.9,1.69,1.58,1.18,12.73
09/30/2019,19:30:00,20.22,2.36,8.38,9.83,109.39,1.82,1.86,1.19,12.74
09/30/2019,19:45:00,20.2,2.36,8.38,9.81,109.14,1.8,1.84,1.21,12.7
09/30/2019,20:00:00,20.18,2.37,8.39,9.88,109.82,1.75,1.74,1.21,12.71
09/30/2019,20:15:00,20.15,2.37,8.4,9.84,109.35,1.68,1.89,1.26,12.71
09/30/2019,20:30:00,20.15,2.4,8.33,9.71,107.9,1.73,1.77,1.22,12.73
09/30/2019,20:45:00,20.11,2.39,8.33,9.72,107.96,1.77,1.86,1.25,12.76
09/30/2019,21:00:00,20.1,2.4,8.36,9.83,109.13,1.78,1.95,1.3,12.68
09/30/2019,21:15:00,20.11,2.41,8.19,9.53,105.78,1.8,1.84,1.26,12.68
09/30/2019,21:30:00,20.09,2.42,8.28,9.62,106.79,1.7,1.81,1.27,12.63
09/30/2019,21:45:00,20.06,2.42,8.2,9.53,105.74,1.75,1.74,1.27,12.71
09/30/2019,22:00:00,20.07,2.43,8.15,9.53,105.77,1.74,1.79,1.27,12.71
09/30/2019,22:15:00,20.04,2.43,8.26,9.7,107.57,1.76,1.86,1.32,12.72
09/30/2019,22:30:00,20.02,2.43,8.29,9.72,107.71,1.83,1.86,1.3,12.71
09/30/2019,22:45:00,20.02,2.43,8.17,9.52,105.45,1.91,1.75,1.31,12.7
09/30/2019,23:00:00,20.01,2.43,8.05,9.34,103.49,1.71,1.79,1.28,12.69
09/30/2019,23:15:00,19.98,2.42,8.27,9.65,106.93,1.73,1.81,1.29,12.69
09/30/2019,23:30:00,19.95,2.42,8.14,9.51,105.26,1.72,1.79,1.29,12.68
09/30/2019,23:45:00,19.96,2.43,8.16,9.5,105.14,1.76,1.76,1.27,12.68
10/01/2019,00:00:00,19.94,2.42,8.21,9.55,105.7,1.72,1.77,1.28,12.68
10/01/2019,00:15:00,19.92,2.42,8.18,9.51,105.23,1.68,1.71,1.27,12.69
10/01/2019,00:30:00,19.88,2.42,8.23,9.56,105.7,1.83,1.74,1.28,12.65
10/01/2019,00:45:00,19.87,2.42,8.2,9.54,105.45,1.73,1.86,1.32,12.62
10/01/2019,01:00:00,19.85,2.42,8.18,9.51,105.02,1.8,1.78,1.28,12.67
10/01/2019,01:15:00,19.85,2.42,8.15,9.46,104.46,1.63,1.73,1.3,12.63
10/01/2019,01:30:00,19.83,2.42,8.22,9.57,105.66,1.75,1.92,1.3,12.62
10/01/2019,01:45:00,19.77,2.42,8.18,9.54,105.19,1.7,1.81,1.3,12.67
10/01/2019,02:00:00,19.79,2.42,8.15,9.47,104.51,1.77,1.78,1.33,12.6
10/01/2019,02:15:00,19.81,2.42,8.17,9.49,104.75,1.73,1.84,1.33,12.6
10/01/2019,02:30:00,19.8,2.42,8.17,9.51,104.91,1.88,1.88,1.33,12.59
10/01/2019,02:45:00,19.78,2.42,8.22,9.54,105.2,1.75,1.84,1.31,12.62
10/01/2019,03:00:00,19.76,2.42,8.2,9.53,105.09,1.74,1.78,1.34,12.6
10/01/2019,03:15:00,19.74,2.41,8.17,9.45,104.15,1.78,1.83,1.31,12.62
10/01/2019,03:30:00,19.73,2.41,8.16,9.45,104.14,1.71,1.91,1.34,12.62
10/01/2019,03:45:00,19.73,2.41,8.21,9.53,104.96,1.75,1.75,1.34,12.57
10/01/2019,04:00:00,19.71,2.41,8.11,9.4,103.49,1.74,1.82,1.32,12.63
10/01/2019,04:15:00,19.68,2.41,8.09,9.35,102.99,1.84,1.72,1.3,12.6
10/01/2019,04:30:00,19.69,2.41,8.14,9.4,103.53,1.82,1.75,1.31,12.54
10/01/2019,04:45:00,19.66,2.41,8.12,9.38,103.19,1.86,1.84,1.32,12.56
10/01/2019,05:00:00,19.66,2.41,8.17,9.47,104.15,1.81,1.74,1.32,12.56
10/01/2019,05:15:00,19.63,2.41,8.14,9.41,103.44,1.88,1.77,1.31,12.56
10/01/2019,05:30:00,19.64,2.41,8.12,9.37,103.12,1.79,1.75,1.3,12.62
10/01/2019,05:45:00,19.63,2.41,8.06,9.3,102.23,1.8,1.73,1.31,12.57
10/01/2019,06:00:00,19.61,2.41,8.13,9.35,102.78,1.87,1.75,1.29,12.55
10/01/2019,06:15:00,19.6,2.42,8.14,9.37,103.03,1.78,1.77,1.29,12.55
10/01/2019,06:30:00,19.62,2.42,8.06,9.26,101.78,1.85,1.78,1.31,12.55
10/01/2019,06:45:00,19.61,2.42,8.14,9.36,102.84,1.92,1.71,1.28,12.62
10/01/2019,07:00:00,19.59,2.42,8.09,9.28,101.95,1.84,1.87,1.24,12.52
10/01/2019,07:15:00,19.58,2.42,8.07,9.25,101.6,1.73,1.62,1.22,12.54
10/01/2019,07:30:00,19.59,2.43,8.09,9.27,101.88,1.78,1.78,1.24,12.54
10/01/2019,07:45:00,19.58,2.43,8.06,9.24,101.5,1.8,1.69,1.24,12.54
10/01/2019,08:00:00,19.58,2.43,8.06,9.21,101.23,1.81,1.71,1.22,12.5
10/01/2019,08:15:00,19.55,2.43,8.04,9.19,100.93,1.71,1.7,1.22,12.5
10/01/2019,08:30:00,19.56,2.43,8.03,9.17,100.75,1.83,1.71,1.22,12.51
10/01/2019,08:45:00,19.54,2.43,8.02,9.17,100.65,1.72,1.61,1.19,12.55
10/01/2019,09:00:00,19.53,2.43,7.99,9.14,100.28,1.68,1.61,1.19,12.55
10/01/2019,09:15:00,19.52,2.43,8.05,9.19,100.87,1.82,1.6,1.2,12.52
10/01/2019,09:30:00,19.52,2.43,8.04,9.18,100.79,1.75,1.49,1.17,12.57
10/01/2019,09:45:00,19.51,2.43,8.04,9.17,100.62,1.88,1.48,1.15,12.55
10/01/2019,10:00:00,19.5,2.43,8.05,9.22,101.17,1.73,1.46,1.2,12.56
10/01/2019,10:15:00,19.51,2.43,8.05,9.23,101.24,1.72,1.5,1.21,12.63
10/01/2019,10:30:00,19.5,2.43,8.03,9.22,101.19,1.74,1.49,1.18,12.61
10/01/2019,10:45:00,19.5,2.43,8.04,9.24,101.36,1.71,1.51,1.2,12.62
10/01/2019,11:00:00,19.51,2.43,8.05,9.26,101.64,1.73,1.47,1.18,12.78
10/01/2019,11:15:00,19.56,2.43,8.1,9.34,102.57,1.73,1.42,1.21,12.94
10/01/2019,11:30:00,19.59,2.42,8.13,9.38,103.13,1.69,1.45,1.22,12.89
10/01/2019,11:45:00,19.57,2.42,8.13,9.4,103.24,1.72,1.5,1.21,12.8
10/01/2019,12:00:00,19.58,2.42,8.18,9.49,104.21,1.69,1.45,1.2,12.83
10/01/2019,12:15:00,19.58,2.42,8.18,9.49,104.23,1.65,1.47,1.2,12.74
