date,time edt,temp c,spcond (ms/cm),ph,do (mg/l),do (%),turbidity (fnu),chlorophyll (rfu),phycocyanin (rfu),est. cyano (cells/ml),est.chl a (ug/l)
10/12/2021,02:45,17.2,.53,7.19,8.44,87.8,2.15,.85,-.35,13800,-1
10/12/2021,03:00,17.21,.53,7.18,8.46,88.1,2.2,.83,-.32,13600,-.9
10/12/2021,03:15,17.2,.53,7.19,8.49,88.4,2.09,.92,-.33,13600,-.9
10/12/2021,03:30,17.2,.53,7.19,8.46,88.1,2.51,.92,-.31,14200,-.8
10/12/2021,03:45,17.2,.53,7.19,8.45,87.9,2.47,.82,-.33,14200,-.9
10/12/2021,04:00,17.18,.53,7.19,8.48,88.2,2.42,.84,-.32,15700,-1
10/12/2021,04:15,17.18,.53,7.18,8.44,87.8,2.57,.87,-.31,18200,-1
10/12/2021,04:30,17.18,.53,7.19,8.45,87.9,2.1,.87,-.33,16600,-1
10/12/2021,04:45,17.18,.53,7.17,8.39,87.3,2.42,.87,-.33,19500,-.9
10/12/2021,05:00,17.17,.53,7.19,8.43,87.7,2.34,1.55,-.34,19500,-1
10/12/2021,05:15,17.16,.53,7.17,8.41,87.5,2.29,.91,-.35,19500,-1
10/12/2021,05:30,17.16,.53,7.19,8.45,87.9,2.3,.9,-.32,18400,-1
10/12/2021,05:45,17.15,.53,7.17,8.44,87.7,2.18,.93,-.29,16900,-.9
10/12/2021,06:00,17.15,.53,7.19,8.35,86.8,2.24,.89,-.31,16300,-.9
10/12/2021,06:15,17.15,.53,7.19,8.44,87.7,2.2,.89,-.32,15500,-.9
10/12/2021,06:30,17.14,.53,7.19,8.43,87.6,2.48,.87,-.31,16300,-.8
10/12/2021,06:45,17.14,.53,7.18,8.4,87.3,2.66,.84,-.32,16300,-.8
10/12/2021,07:00,17.13,.53,7.17,8.43,87.6,2.32,.84,-.31,16300,-.8
10/12/2021,07:15,17.13,.54,7.18,8.44,87.7,2.33,.8,-.35,16600,-.8
10/12/2021,07:30,17.13,.54,7.18,8.43,87.6,2.26,.85,-.32,16100,-.8
10/12/2021,07:45,17.13,.54,7.17,8.46,87.9,2.23,.96,-.34,16100,-.9
10/12/2021,08:00,17.13,.54,7.18,8.42,87.5,2.38,.82,-.32,17000,-.9
10/12/2021,08:15,17.14,.54,7.19,8.47,88,2.24,.87,-.33,17000,-.9
10/12/2021,08:30,17.14,.54,7.19,8.45,87.8,2.24,.84,-.35,16100,-1
10/12/2021,08:45,17.15,.54,7.19,8.43,87.7,2.24,.81,-.33,15100,-1.1
10/12/2021,09:00,17.21,.54,7.21,8.51,88.6,2.42,.89,-.34,15100,-1.1
10/12/2021,09:15,17.24,.54,7.23,8.55,89.1,2.32,1.06,-.3,15100,-1
10/12/2021,09:30,17.31,.53,7.24,8.6,89.7,2.37,1.08,-.31,15900,-.9
10/12/2021,09:45,17.42,.52,7.26,8.63,90.2,2.14,.88,-.29,15900,-.9
10/12/2021,10:00,17.41,.52,7.23,8.64,90.3,2.62,.97,-.31,15900,-.8
10/12/2021,10:15,17.4,.52,7.23,8.6,89.9,2.36,.92,-.31,17400,-.7
10/12/2021,10:30,17.38,.52,7.19,8.63,90.1,2.21,.97,-.33,17400,-.6
10/12/2021,10:45,17.4,.52,7.21,8.62,90,2.44,.89,-.34,18000,-.6
10/12/2021,11:00,17.41,.52,7.2,8.64,90.3,2.15,1.06,-.28,17400,-.5
10/12/2021,11:15,17.53,.52,7.19,8.74,91.6,2.23,.97,-.29,16300,-.5
10/12/2021,11:30,17.64,.52,7.28,8.74,91.8,2.14,.97,-.31,14300,-.5
10/12/2021,11:45,17.6,.52,7.26,8.73,91.6,2.23,1.23,-.23,14600,-.5
10/12/2021,12:00,17.9,.52,7.33,8.77,92.6,2.11,.91,-.33,14300,-.5
10/12/2021,12:15,18.09,.52,7.3,8.79,93.2,2.16,.91,-.3,13400,-.4
10/12/2021,12:30,18.17,.52,7.29,8.79,93.3,1.96,.88,-.34,12700,-.5
10/12/2021,12:45,18.15,.52,7.28,8.78,93.2,2.06,1,-.28,12400,-.3
10/12/2021,13:00,18.24,.52,7.28,8.78,93.3,2.21,.93,-.33,12500,-.5
10/12/2021,13:15,18.35,.52,7.25,8.79,93.6,2.13,.97,-.29,12200,-.5
10/12/2021,13:30,18.38,.52,7.25,8.82,94,2.06,1.04,-.25,11800,-.4
10/12/2021,13:45,18.53,.52,7.28,8.87,94.8,2.14,1.25,-.27,11800,-.4
10/12/2021,14:00,18.72,.52,7.31,8.88,95.3,2.11,1.13,-.24,11800,-.2
10/12/2021,14:15,18.9,.53,7.3,8.91,96,2.03,1.18,-.26,10900,0
10/12/2021,14:30,18.98,.53,7.31,8.91,96.1,1.97,1.1,-.25,10900,.3
10/12/2021,14:45,19.04,.53,7.3,8.95,96.7,2.61,1.32,-.2,11800,.5
10/12/2021,15:00,19.04,.53,7.22,8.96,96.8,1.93,1.36,-.2,10900,.7
10/12/2021,15:15,19.12,.53,7.24,9,97.4,1.96,1.42,-.22,9900,.9
10/12/2021,15:30,19.06,.54,7.26,9.04,97.7,1.85,1.4,-.23,8700,1.2
10/12/2021,15:45,19.11,.54,7.28,9.03,97.7,1.92,1.61,-.18,7800,1.5
10/12/2021,16:00,19.04,.54,7.28,9.08,98.1,1.97,1.77,-.16,7800,1.7
10/12/2021,16:15,19.16,.53,7.21,9.15,99.1,1.98,1.62,-.18,7800,1.9
10/12/2021,16:30,19.12,.53,7.26,9.12,98.7,1.98,1.71,-.2,7800,2.2
10/12/2021,16:45,19.11,.53,7.28,9.17,99.2,1.92,2.21,-.12,7300,2.6
10/12/2021,17:00,19.07,.53,7.24,9.15,98.9,1.99,2.08,-.13,7800,2.9
10/12/2021,17:15,18.66,.53,7.18,9.08,97.3,1.95,1.66,-.22,7700,2.9
10/12/2021,17:30,18.3,.52,7.13,8.97,95.5,2.03,1.35,-.24,8100,2.9
10/12/2021,17:45,18.77,.53,7.13,9.01,96.9,2.06,2.06,-.17,8200,3.1
10/12/2021,18:00,18.81,.53,7.18,9.04,97.2,1.99,2.48,-.15,8300,3.6
10/12/2021,18:15,18.52,.53,7.09,9.02,96.5,2.17,1.99,-.18,8400,4
10/12/2021,18:30,18.56,.53,7.13,9.1,97.3,2,2.12,-.21,8600,4.1
10/12/2021,18:45,18.69,.53,7.2,9.09,97.5,2.26,2.02,-.17,9100,4
10/12/2021,19:00,18.66,.53,7.27,9.09,97.4,2.11,1.9,-.19,9900,3.8
10/12/2021,19:15,18.7,.53,7.26,9.05,97.1,1.96,1.59,-.19,9900,3.8
10/12/2021,19:30,18.78,.53,7.29,9.04,97.2,1.82,1.35,-.3,9500,3.8
10/12/2021,19:45,18.7,.53,7.25,9.06,97.3,2.06,1.72,-.24,9500,3.6
10/12/2021,20:00,18.76,.53,7.23,9.03,97,1.91,1.51,-.28,9500,3.1
10/12/2021,20:15,18.73,.53,7.24,8.96,96.2,1.9,1.32,-.28,8200,2.4
10/12/2021,20:30,18.72,.53,7.2,9.04,97.1,1.9,1.71,-.28,7000,2
10/12/2021,20:45,18.78,.54,7.24,9.03,97,1.81,1.26,-.28,6300,1.5
10/12/2021,21:00,18.79,.53,7.28,9.09,97.7,1.78,1.26,-.31,6100,1.1
10/12/2021,21:15,18.79,.53,7.3,9.08,97.6,1.97,1.24,-.29,6100,.9
10/12/2021,21:30,18.75,.52,7.29,9.23,99.2,1.94,1.22,-.27,6300,.7
10/12/2021,21:45,18.75,.5,7.3,9.3,99.9,1.94,1.55,-.24,6300,.7
10/12/2021,22:00,18.77,.5,7.3,9.31,100,1.97,1.35,-.28,6700,.7
10/12/2021,22:15,18.77,.51,7.28,9.13,98.1,1.9,1.06,-.29,6700,.7
10/12/2021,22:30,18.76,.5,7.29,9.21,98.9,1.87,1.16,-.3,6700,.6
10/12/2021,22:45,18.74,.5,7.29,9.21,98.9,1.95,1.47,-.24,7200,.6
10/12/2021,23:00,18.71,.5,7.29,9.24,99.2,2.1,1.31,-.29,7300,.7
10/12/2021,23:15,18.72,.5,7.27,9.26,99.4,1.97,1.34,-.26,7300,.9
10/12/2021,23:30,18.72,.5,7.28,9.25,99.3,2.57,1.38,-.27,7700,1
10/12/2021,23:45,18.73,.49,7.29,9.23,99.1,2.02,1.16,-.27,7900,.9
10/13/2021,00:00,18.72,.5,7.28,9.18,98.5,1.96,1.1,-.32,7800,.6
10/13/2021,00:15,18.72,.5,7.28,9.2,98.7,1.76,1.37,-.3,7800,.8
10/13/2021,00:30,18.72,.5,7.28,9.21,98.8,2.07,1.29,-.29,8600,.8
10/13/2021,00:45,18.71,.5,7.28,9.24,99.1,2.08,1.57,-.26,9900,.8
10/13/2021,01:00,18.71,.5,7.28,9.14,98.1,2.31,1.15,-.3,9900,.8
10/13/2021,01:15,18.71,.5,7.28,9.21,98.8,1.71,1.15,-.32,9900,.4
10/13/2021,01:30,18.7,.5,7.27,9.12,97.8,2.32,1.01,-.33,9900,.2
10/13/2021,01:45,18.67,.49,7.27,9.22,98.8,2.06,1.31,-.3,10400,.3
10/13/2021,02:00,18.66,.49,7.27,9.23,99,2.06,1.34,-.27,10400,.6
10/13/2021,02:15,18.64,.48,7.24,9.22,98.8,1.96,1.26,-.28,10400,.5
10/13/2021,02:30,18.62,.48,7.24,9.2,98.6,2.08,1.14,-.33,10500,.3
10/13/2021,02:45,18.61,.48,7.25,9.18,98.3,2.03,1.17,-.31,10200,.1
10/13/2021,03:00,18.6,.48,7.25,9.11,97.6,1.91,1.29,-.3,9900,.3
10/13/2021,03:15,18.56,.48,7.24,9.18,98.2,2.08,1.18,-.3,10200,.3
10/13/2021,03:30,18.55,.48,7.24,9.09,97.2,2.1,1.03,-.33,10200,.3
10/13/2021,03:45,18.53,.48,7.23,9.01,96.3,2.07,.98,-.32,10400,.2
10/13/2021,04:00,18.52,.48,7.23,9.07,97,2.05,1.23,-.29,10200,.2
10/13/2021,04:15,18.49,.49,7.22,9,96.2,1.98,1.24,-.31,10200,.1
10/13/2021,04:30,18.48,.49,7.2,8.9,95,1.98,1.1,-.3,9700,.2
10/13/2021,04:45,18.44,.49,7.21,8.86,94.6,1.69,1.25,-.28,9100,.3
10/13/2021,05:00,18.42,.49,7.19,8.87,94.6,1.75,1.09,-.3,9100,.1
10/13/2021,05:15,18.4,.49,7.2,8.89,94.8,1.75,1.09,-.33,8200,-.1
10/13/2021,05:30,18.39,.49,7.21,8.87,94.6,2.02,1.24,-.29,8200,.2
10/13/2021,05:45,18.37,.49,7.23,9.04,96.3,2.2,1.1,-.33,8200,.2
10/13/2021,06:00,18.35,.49,7.23,9.09,96.8,2.13,1.18,-.24,8200,.1
10/13/2021,06:15,18.35,.49,7.23,9.06,96.5,2.17,1.2,-.3,8700,.1
10/13/2021,06:30,18.33,.49,7.23,9.07,96.6,2.01,1.34,-.26,9100,.3
10/13/2021,06:45,18.32,.49,7.22,9.01,95.9,1.97,1.17,-.3,9100,.2
10/13/2021,07:00,18.29,.5,7.22,9.03,96.1,2.15,1.33,-.29,10600,.3
10/13/2021,07:15,18.27,.49,7.22,9.03,96.1,2.05,1.38,-.29,11000,.4
10/13/2021,07:30,18.25,.5,7.18,9.03,96,1.88,1.28,-.31,11000,.4
10/13/2021,07:45,18.24,.5,7.21,9,95.7,1.91,1.3,-.28,9500,.6
10/13/2021,08:00,18.23,.5,7.22,9,95.7,1.92,1.34,-.29,8400,.7
10/13/2021,08:15,18.21,.5,7.23,9.03,95.9,1.99,1.28,-.27,8200,.7
10/13/2021,08:45,18.24,.49,7.25,9.08,96.5,2.03,1.29,-.24,8400,.7
10/13/2021,09:00,18.23,.49,7.25,9.04,96.1,1.86,1.38,-.29,6700,.7
10/13/2021,09:15,18.24,.49,7.24,9.04,96.2,2.08,1.32,-.23,6700,.8
10/13/2021,09:30,18.35,.5,7.29,9.17,97.7,2.03,1.75,-.2,8400,.9
10/13/2021,09:45,18.43,.5,7.35,9.26,98.8,2.26,2.71,-.09,9500,1.3
10/13/2021,10:00,18.47,.5,7.34,9.29,99.2,2.42,2.65,-.07,9500,1.5
10/13/2021,10:15,18.57,.5,7.36,9.32,99.8,2.06,2.04,-.14,10200,2.9
10/13/2021,10:45,18.72,.5,7.46,9.31,100,1.85,1.09,.68,10200,3.5
10/13/2021,11:00,18.75,.5,7.45,9.34,100.3,1.87,1.17,.73,10200,4.1
10/13/2021,11:15,18.88,.51,7.45,9.33,100.5,1.78,1.08,.71,9500,4.3
10/13/2021,11:30,18.82,.51,7.43,9.35,100.6,1.81,1.16,.71,5400,10.5
10/13/2021,11:45,18.8,.51,7.43,9.31,100.1,1.93,1.17,.7,5400,10.7
10/13/2021,12:00,18.79,.51,7.43,9.3,100,1.82,1.17,.72,4900,10.8
10/13/2021,12:15,18.83,.51,7.44,9.32,100.3,1.83,1.16,.7,4400,10.8
10/13/2021,12:30,18.76,.5,7.4,9.15,98.3,1.85,.86,.68,4600,10.7
10/13/2021,12:45,18.76,.5,7.4,9.17,98.6,1.81,.96,.71,4200,10.8
10/13/2021,13:00,18.79,.5,7.41,9.2,98.9,1.82,1,.69,4100,10.6
10/13/2021,13:15,18.89,.5,7.42,9.23,99.5,1.8,.96,.69,4100,10.4
10/13/2021,13:30,18.91,.5,7.43,9.27,99.9,1.86,1.32,.7,4200,10.4
10/13/2021,13:45,18.89,.5,7.44,9.3,100.1,1.92,1.11,.68,4200,10.3
10/13/2021,14:00,18.92,.5,7.45,9.35,100.7,1.77,1.13,.69,4200,10.3
10/13/2021,14:15,19.1,.5,7.48,9.42,101.9,1.81,1.2,.7,4000,10.3
10/13/2021,14:30,19.08,.5,7.49,9.46,102.3,1.82,1.3,.71,4000,10.5
10/13/2021,14:45,19.17,.5,7.51,9.54,103.4,1.8,1.37,.71,4000,10.6
10/13/2021,15:00,19.2,.5,7.52,9.51,103.1,1.79,1.2,.7,3700,10.8
10/13/2021,15:15,19.2,.5,7.52,9.53,103.3,1.78,1.31,.67,3700,10.9
10/13/2021,15:30,19.3,.5,7.54,9.56,103.9,1.77,1.23,.72,3500,10.8
10/13/2021,15:45,19.17,.5,7.54,9.61,104.1,1.82,1.64,.73,3500,11
10/13/2021,16:00,19.19,.5,7.54,9.59,103.9,1.85,1.5,.71,3700,11.2
10/13/2021,16:15,19.24,.5,7.55,9.63,104.4,1.86,1.63,.72,3800,11.3
10/13/2021,16:30,19.29,.5,7.56,9.67,105,1.81,1.84,.74,3700,11.6
10/13/2021,16:45,19.28,.5,7.56,9.61,104.3,1.88,2,.72,4000,12
10/13/2021,17:00,19.25,.5,7.56,9.59,104.1,1.88,1.67,.71,4500,12.2
10/13/2021,17:15,19.27,.5,7.56,9.6,104.2,1.79,1.66,.73,4500,12.3
10/13/2021,17:30,19.26,.5,7.56,9.64,104.6,1.83,1.67,.73,4600,12.4
10/13/2021,17:45,19.19,.5,7.55,9.57,103.7,1.83,1.65,.74,4600,12.4
10/13/2021,18:00,19.21,.5,7.55,9.57,103.7,1.82,1.63,.75,4400,12.4
10/13/2021,18:15,19.15,.5,7.52,9.47,102.5,1.87,1.62,.76,4400,12.5
10/13/2021,18:30,19.09,.5,7.49,9.37,101.3,1.88,1.69,.73,4900,12.4
10/13/2021,18:45,19.05,.5,7.49,9.38,101.3,1.83,1.61,.75,4400,12.5
10/13/2021,19:00,18.99,.5,7.48,9.35,100.9,1.83,1.44,.75,4400,12.5
10/13/2021,19:15,18.97,.5,7.49,9.36,101,1.74,1.47,.74,4400,12.5
10/13/2021,19:30,18.95,.5,7.48,9.34,100.7,1.77,1.48,.75,4400,12.5
10/13/2021,19:45,18.92,.5,7.46,9.28,100,1.8,1.4,.73,4200,12.3
10/13/2021,20:00,18.89,.5,7.46,9.26,99.7,1.89,1.33,.73,4400,12
10/13/2021,20:15,18.87,.5,7.47,9.25,99.6,1.78,1.38,.75,4000,12
10/13/2021,20:30,18.86,.5,7.46,9.23,99.3,1.82,1.3,.74,3800,11.9
10/13/2021,20:45,18.87,.5,7.46,9.25,99.5,1.77,1.33,.74,3300,11.7
10/13/2021,21:00,18.84,.5,7.46,9.23,99.4,1.92,1.25,.71,3300,11.6
10/13/2021,21:15,18.82,.5,7.46,9.15,98.4,1.9,1.24,.73,3800,11.5
10/13/2021,21:30,18.8,.5,7.46,9.18,98.7,1.79,1.2,.73,3800,11.4
10/13/2021,21:45,18.76,.5,7.45,9.19,98.8,1.8,1.16,.74,3800,11.4
10/13/2021,22:00,18.76,.5,7.46,9.19,98.8,1.79,1.23,.72,3500,11.3
10/13/2021,22:15,18.74,.5,7.45,9.16,98.4,1.89,1.14,.75,3800,11.2
10/13/2021,22:30,18.73,.51,7.46,9.19,98.6,1.79,1.14,.72,3500,11.1
10/13/2021,22:45,18.72,.5,7.46,9.2,98.7,1.84,1.13,.74,4100,11
10/13/2021,23:00,18.74,.5,7.47,9.23,99.1,1.8,1.11,.72,3600,11
10/13/2021,23:15,18.73,.5,7.47,9.22,99,1.79,1.17,.74,3500,11
10/13/2021,23:30,18.71,.5,7.47,9.21,98.8,1.77,1.16,.71,3500,11
10/13/2021,23:45,18.71,.5,7.46,9.16,98.3,1.8,1.19,.72,3500,10.8
10/14/2021,00:00,18.68,.51,7.45,9.13,97.9,1.75,1.08,.73,3500,10.9
10/14/2021,00:15,18.64,.51,7.44,9.12,97.7,1.81,1.13,.74,3500,10.9
10/14/2021,00:30,18.62,.51,7.44,9.1,97.5,1.76,1.05,.76,3500,10.9
10/14/2021,00:45,18.57,.51,7.44,9.07,97,1.76,1.2,.68,3100,10.9
10/14/2021,01:00,18.55,.51,7.44,9.04,96.7,1.76,1.01,.7,2700,10.9
10/14/2021,01:15,18.53,.51,7.43,9.03,96.5,1.78,.99,.74,2700,10.8
10/14/2021,01:30,18.5,.51,7.43,9.03,96.5,1.75,1.01,.74,2600,10.8
10/14/2021,01:45,18.48,.51,7.42,8.98,96,1.84,1.01,.75,2600,10.7
10/14/2021,02:00,18.46,.51,7.42,8.93,95.4,1.78,.85,.73,2800,10.7
10/14/2021,02:15,18.4,.51,7.41,8.92,95.1,1.76,.9,.73,2600,10.6
10/14/2021,02:30,18.38,.51,7.4,8.89,94.8,1.92,.87,.72,2800,10.5
10/14/2021,02:45,18.38,.51,7.4,8.88,94.6,1.86,1.03,.77,3100,10.6
10/14/2021,03:00,18.32,.51,7.4,8.8,93.7,1.77,.84,.74,3100,10.5
10/14/2021,03:15,18.27,.51,7.4,8.8,93.6,1.82,.85,.69,3600,10.2
10/14/2021,03:30,18.26,.51,7.4,8.8,93.6,1.72,.79,.73,3600,10.1
10/14/2021,03:45,18.24,.51,7.4,8.8,93.5,1.78,.82,.73,3100,10.1
10/14/2021,04:00,18.22,.51,7.39,8.75,93,1.7,.73,.7,2900,10.1
10/14/2021,04:15,18.21,.51,7.39,8.74,92.9,1.78,.82,.73,3100,10
10/14/2021,04:30,18.2,.51,7.39,8.74,92.8,1.75,.85,.73,2900,10
10/14/2021,04:45,18.18,.51,7.38,8.71,92.5,1.78,.85,.72,2900,10
10/14/2021,05:00,18.17,.51,7.38,8.66,91.9,1.72,.89,.72,2700,10
10/14/2021,05:15,18.16,.51,7.37,8.59,91.1,1.76,.81,.74,2400,10
10/14/2021,05:30,18.15,.51,7.38,8.66,91.8,1.72,.79,.72,2400,10
10/14/2021,05:45,18.15,.51,7.38,8.67,92,1.68,.78,.73,1900,9.9
10/14/2021,06:00,18.15,.51,7.38,8.67,92,1.92,.78,.74,2400,10
10/14/2021,06:15,18.14,.51,7.38,8.65,91.8,1.8,.78,.75,2400,10
10/14/2021,06:30,18.13,.52,7.38,8.63,91.5,1.7,.78,.73,2000,9.9
10/14/2021,06:45,18.14,.52,7.38,8.62,91.5,1.74,.81,.74,1800,10
10/14/2021,07:00,18.13,.52,7.38,8.64,91.6,1.76,.78,.72,2300,9.9
10/14/2021,07:15,18.12,.52,7.37,8.62,91.4,1.67,.77,.75,1800,9.9
10/14/2021,07:30,18.12,.52,7.38,8.66,91.9,1.73,.78,.72,1900,9.9
10/14/2021,07:45,18.12,.52,7.38,8.66,91.8,1.69,.8,.74,1900,10
10/14/2021,08:00,18.11,.52,7.38,8.66,91.8,1.66,.81,.72,1400,9.9
10/14/2021,08:15,18.11,.52,7.38,8.67,91.9,1.67,.78,.72,900,9.8
10/14/2021,08:30,18.12,.52,7.38,8.69,92.1,1.64,.88,.71,500,9.8
10/14/2021,08:45,18.12,.52,7.38,8.67,91.9,1.71,.84,.73,500,9.8
10/14/2021,09:00,18.12,.52,7.38,8.62,91.4,1.71,.98,.72,500,9.9
10/14/2021,09:15,18.12,.52,7.38,8.62,91.4,1.88,.87,.71,1000,9.9
10/14/2021,09:30,18.14,.52,7.38,8.6,91.3,1.64,.97,.74,500,10
10/14/2021,09:45,18.13,.52,7.37,8.55,90.7,1.85,.99,.7,800,10.1
10/14/2021,10:00,18.16,.52,7.36,8.49,90.1,1.52,.85,.72,800,10.1
10/14/2021,10:15,18.14,.52,7.39,8.73,92.7,1.73,.77,.68,1300,10
10/14/2021,10:30,18.12,.52,7.4,8.76,92.9,1.72,.68,.7,1400,10
10/14/2021,10:45,18.08,.52,7.38,8.67,91.8,1.67,.63,.68,1400,9.9
10/14/2021,11:00,18.07,.52,7.38,8.66,91.7,1.72,.6,.68,1500,9.7
10/14/2021,11:15,18.11,.53,7.38,8.63,91.5,1.75,.61,.68,1500,9.3
10/14/2021,11:30,18.07,.53,7.38,8.64,91.5,1.66,.59,.7,1500,9.1
10/14/2021,11:45,18.12,.53,7.37,8.63,91.5,1.73,.57,.64,1500,8.9
10/14/2021,12:00,18.09,.53,7.38,8.65,91.7,1.69,.61,.68,1500,8.9
10/14/2021,12:15,18.23,.53,7.38,8.62,91.6,1.71,.58,.67,1400,8.9
10/14/2021,12:30,18.02,.53,7.36,8.55,90.5,1.88,.56,.66,1400,8.8
10/14/2021,12:45,18.1,.53,7.37,8.57,90.9,1.69,.59,.67,1400,8.8
10/14/2021,13:00,18,.52,7.35,8.54,90.4,1.75,.54,.68,1500,8.8
10/14/2021,13:15,18,.53,7.35,8.53,90.2,1.77,.54,.66,1500,8.7
10/14/2021,13:30,18,.53,7.35,8.52,90.1,1.69,.55,.67,1500,8.7
10/14/2021,13:45,18.05,.52,7.35,8.51,90.1,1.74,.55,.65,1700,8.6
10/14/2021,14:00,18.09,.52,7.36,8.55,90.6,1.69,.57,.69,1700,8.6
10/14/2021,14:15,18.32,.53,7.36,8.58,91.4,1.59,.61,.69,1400,8.6
10/14/2021,14:30,18.43,.53,7.38,8.66,92.4,1.55,.61,.68,800,8.7
10/14/2021,14:45,18.34,.52,7.39,8.71,92.7,1.67,.72,.71,800,8.7
10/14/2021,15:00,18.36,.52,7.4,8.75,93.2,1.79,.77,.72,800,8.9
10/14/2021,15:15,18.3,.52,7.39,8.7,92.6,1.8,.66,.66,800,8.9
10/14/2021,15:30,18.43,.51,7.41,8.83,94.3,1.78,.91,.69,1400,9.1
10/14/2021,15:45,18.5,.51,7.41,8.85,94.6,1.69,.93,.71,800,9.2
10/14/2021,16:00,18.46,.51,7.41,8.85,94.5,1.79,.88,.7,1900,9.4
10/14/2021,16:15,18.52,.51,7.41,8.86,94.7,1.68,.81,.7,1900,9.6
10/14/2021,16:30,18.57,.51,7.41,8.85,94.7,1.77,.74,.68,2900,9.6
10/14/2021,16:45,18.65,.51,7.4,8.81,94.4,1.71,.82,.69,2900,9.6
10/14/2021,17:00,18.61,.51,7.39,8.76,93.8,1.67,.75,.67,2000,9.6
10/14/2021,17:15,18.6,.51,7.39,8.72,93.3,1.67,.73,.69,1000,9.6
10/14/2021,17:30,18.49,.51,7.38,8.69,92.8,1.64,.65,.68,600,9.5
10/14/2021,17:45,18.48,.51,7.38,8.67,92.6,1.64,.64,.71,400,9.4
10/14/2021,18:00,18.47,.51,7.37,8.63,92.2,1.67,.68,.68,300,9.3
10/14/2021,18:15,18.5,.51,7.38,8.65,92.4,1.66,.76,.7,300,9.3
10/14/2021,18:30,18.54,.51,7.39,8.69,93,1.61,.8,.68,100,9.3
10/14/2021,18:45,18.55,.51,7.39,8.71,93.1,1.6,.79,.71,-300,9.3
10/14/2021,19:00,18.54,.51,7.39,8.72,93.3,1.64,.86,.71,-500,9.4
10/14/2021,19:15,18.56,.51,7.39,8.74,93.5,1.67,.76,.71,-500,9.6
10/14/2021,19:30,18.47,.51,7.38,8.62,92.1,1.57,.78,.73,-500,9.7
10/14/2021,19:45,18.45,.51,7.37,8.58,91.6,1.58,.7,.74,-900,9.7
10/14/2021,20:00,18.37,.51,7.36,8.58,91.5,1.66,.89,.71,-900,9.7
10/14/2021,20:15,18.26,.51,7.36,8.56,91,1.61,.66,.73,-1300,9.7
10/14/2021,20:30,18.25,.51,7.35,8.53,90.7,1.68,.72,.71,-900,9.7
10/14/2021,20:45,18.25,.51,7.35,8.51,90.5,1.66,.69,.73,-300,9.7
10/14/2021,21:00,18.14,.51,7.35,8.53,90.5,1.67,.68,.72,0,9.6
10/14/2021,21:15,18.13,.53,7.32,8.42,89.3,1.65,.68,.72,-100,9.6
10/14/2021,21:30,18.12,.53,7.32,8.41,89.2,1.66,.65,.72,0,9.5
10/14/2021,21:45,18.11,.52,7.32,8.44,89.5,1.65,.69,.71,0,9.5
10/14/2021,22:00,18.14,.52,7.33,8.45,89.6,1.72,.63,.73,0,9.5
10/14/2021,22:15,18.11,.52,7.32,8.39,89,1.6,.68,.71,0,9.5
10/14/2021,22:30,18.11,.52,7.32,8.4,89.1,1.67,.66,.71,0,9.5
10/14/2021,22:45,18.08,.52,7.32,8.37,88.6,1.72,.67,.71,100,9.4
10/14/2021,23:00,18.07,.52,7.32,8.38,88.8,1.61,.67,.7,-100,9.4
10/14/2021,23:15,18.1,.52,7.32,8.38,88.8,1.75,.62,.72,100,9.4
10/14/2021,23:30,18.08,.53,7.31,8.37,88.7,1.76,.72,.74,900,9.4
10/14/2021,23:45,18.09,.53,7.31,8.34,88.4,1.67,.61,.74,900,9.4
10/15/2021,00:00,18.08,.53,7.31,8.36,88.6,1.65,.65,.72,300,9.4
10/15/2021,00:15,18.11,.52,7.3,8.18,86.7,1.46,.63,.71,300,9.4
10/15/2021,00:30,18.22,.52,7.36,8.53,90.6,1.39,.65,.75,0,9.4
10/15/2021,00:45,18.22,.52,7.36,8.55,90.9,1.47,.63,.75,-800,9.5
10/15/2021,01:00,18.23,.52,7.36,8.53,90.6,1.41,.63,.73,-2600,9.5
10/15/2021,01:15,18.21,.52,7.36,8.56,91,1.64,.63,.75,-2700,9.6
10/15/2021,01:30,18.22,.52,7.37,8.6,91.4,1.48,.69,.72,-4700,9.5
10/15/2021,01:45,18.2,.52,7.37,8.64,91.7,1.49,.65,.74,-4700,9.5
10/15/2021,02:00,18.18,.51,7.38,8.65,91.8,1.46,.62,.73,-5000,9.5
10/15/2021,02:15,18.17,.51,7.37,8.62,91.5,1.59,.64,.74,-4700,9.6
10/15/2021,02:30,18.17,.51,7.36,8.58,91.1,1.53,.63,.73,-4500,9.5
10/15/2021,02:45,18.16,.51,7.35,8.55,90.7,1.51,.63,.73,-4100,9.5
10/15/2021,03:00,18.15,.51,7.35,8.54,90.6,1.59,.69,.76,-3600,9.5
10/15/2021,03:15,18.14,.51,7.34,8.5,90.2,1.52,.62,.75,-3700,9.5
10/15/2021,03:30,18.14,.51,7.34,8.48,89.9,1.53,.59,.73,-3500,9.5
10/15/2021,03:45,18.13,.51,7.34,8.51,90.2,1.59,.67,.76,-3300,9.5
10/15/2021,04:00,18.16,.51,7.35,8.52,90.5,1.54,.63,.75,-3200,9.6
10/15/2021,04:15,18.16,.51,7.35,8.52,90.4,1.49,.67,.76,-3300,9.7
10/15/2021,04:30,18.14,.51,7.35,8.5,90.2,1.53,.64,.74,-3300,9.7
