date,time edt,temp c,spcond (ms/cm),ph,do (mg/l),do (%),turbidity (fnu),chlorophyll (rfu),phycocyanin (rfu),sysbattery
05/05/2016,13:45:00,13.2,1.14,7.4,9.52,91.04,2.46,2.21,.46,12.47
05/05/2016,14:00:00,13.18,1.14,7.39,9.5,90.87,2.36,2.13,.43,12.46
05/05/2016,14:15:00,13.16,1.14,7.4,9.53,91.05,2.47,1.59,.44,12.57
05/05/2016,14:30:00,13.13,1.14,7.41,9.59,91.59,2.43,1.79,.45,12.46
05/05/2016,14:45:00,13.11,1.15,7.42,9.66,92.18,2.4,2.31,.45,12.57
05/05/2016,15:00:00,13.1,1.15,7.42,9.66,92.16,2.4,2.67,.45,12.41
05/05/2016,15:15:00,13.09,1.17,7.41,9.63,91.88,2.44,2.65,.43,12.38
05/05/2016,15:30:00,13.11,1.19,7.41,9.65,92.15,2.39,1.79,.44,12.52
05/05/2016,15:45:00,13.12,1.21,7.4,9.62,91.84,2.48,1.93,.46,12.41
05/05/2016,16:00:00,13.09,1.21,7.39,9.62,91.83,2.43,2.29,.46,12.39
05/05/2016,16:15:00,13.07,1.22,7.39,9.58,91.45,2.49,1.91,.47,12.45
05/05/2016,16:30:00,13.06,1.22,7.39,9.59,91.49,2.5,3.03,.45,12.49
05/05/2016,16:45:00,13.02,1.21,7.39,9.62,91.65,2.47,4.96,.47,12.39
05/05/2016,17:00:00,12.98,1.2,7.4,9.64,91.82,2.51,3.15,.48,12.4
05/05/2016,17:15:00,12.98,1.2,7.4,9.65,91.86,2.45,2.67,.49,12.44
05/05/2016,17:30:00,12.97,1.2,7.4,9.66,92,2.44,2.45,.5,12.34
05/05/2016,17:45:00,12.96,1.2,7.4,9.65,91.87,2.56,3.11,.51,12.33
05/05/2016,18:00:00,12.96,1.2,7.39,9.61,91.44,2.48,3,.49,12.33
05/05/2016,18:15:00,12.95,1.2,7.39,9.58,91.16,2.47,2.5,.47,12.33
05/05/2016,18:30:00,12.93,1.2,7.39,9.56,90.93,2.5,2.37,.47,12.36
05/05/2016,18:45:00,12.87,1.19,7.39,9.58,91.01,2.61,2.11,.53,12.38
05/05/2016,19:00:00,12.85,1.18,7.39,9.6,91.17,2.51,2.5,.51,12.35
05/05/2016,19:15:00,12.79,1.17,7.4,9.64,91.36,2.57,2.81,.6,12.39
05/05/2016,19:30:00,12.77,1.16,7.4,9.65,91.45,2.71,2.93,.55,12.34
05/05/2016,19:45:00,12.7,1.14,7.4,9.7,91.74,2.63,3.46,.59,12.35
05/05/2016,20:00:00,12.7,1.13,7.41,9.71,91.84,2.69,1.98,.54,12.37
05/05/2016,20:15:00,12.69,1.13,7.41,9.71,91.8,2.69,3.32,.58,12.4
05/05/2016,20:30:00,12.67,1.12,7.41,9.72,91.86,2.71,3.21,.54,12.46
05/05/2016,20:45:00,12.63,1.12,7.41,9.71,91.71,2.71,2.94,.6,12.36
05/05/2016,21:00:00,12.65,1.12,7.4,9.69,91.6,2.54,2.11,.57,12.44
05/05/2016,21:15:00,12.63,1.12,7.4,9.67,91.32,2.51,2.67,.55,12.36
05/05/2016,21:30:00,12.64,1.12,7.4,9.65,91.12,2.76,3.8,.55,12.44
05/05/2016,21:45:00,12.63,1.12,7.39,9.59,90.52,2.74,4.39,.57,12.35
05/05/2016,22:00:00,12.64,1.12,7.38,9.53,90.05,2.84,2.41,.56,12.43
05/05/2016,22:15:00,12.64,1.13,7.39,9.61,90.82,2.53,4,.56,12.33
05/05/2016,22:30:00,12.61,1.12,7.38,9.57,90.35,2.63,2.53,.57,12.36
05/05/2016,22:45:00,12.61,1.12,7.38,9.54,90.04,2.5,3.03,.58,12.36
05/05/2016,23:00:00,12.61,1.12,7.38,9.56,90.21,2.74,2.58,.62,12.33
05/05/2016,23:15:00,12.61,1.13,7.38,9.55,90.17,2.4,3.35,.56,12.33
05/05/2016,23:30:00,12.61,1.13,7.38,9.53,89.97,2.49,1.92,.48,12.33
05/05/2016,23:45:00,12.61,1.13,7.37,9.49,89.58,2.66,2.96,.51,12.35
05/06/2016,00:00:00,12.62,1.13,7.37,9.46,89.32,2.7,2.64,.55,12.28
05/06/2016,00:15:00,12.61,1.14,7.35,9.33,88.11,2.9,2.22,.49,12.47
05/06/2016,00:30:00,12.62,1.14,7.33,9.21,86.92,2.48,3.69,.48,12.3
05/06/2016,00:45:00,12.63,1.15,7.36,9.41,88.85,2.64,2.33,.59,12.36
05/06/2016,01:00:00,12.61,1.15,7.36,9.39,88.6,2.61,2.46,.51,12.35
05/06/2016,01:15:00,12.58,1.15,7.35,9.37,88.39,2.59,2.09,.49,12.35
05/06/2016,01:30:00,12.57,1.15,7.35,9.35,88.23,3.08,2.3,.53,12.36
05/06/2016,01:45:00,12.55,1.15,7.33,9.17,86.51,2.5,3.01,.49,12.36
05/06/2016,02:00:00,12.54,1.15,7.34,9.23,87.05,2.61,2.03,.53,12.38
05/06/2016,02:15:00,12.54,1.15,7.34,9.26,87.31,2.49,2.32,.56,12.28
05/06/2016,02:30:00,12.57,1.16,7.36,9.41,88.75,2.47,2.4,.52,12.39
05/06/2016,02:45:00,12.58,1.16,7.36,9.42,88.9,2.74,1.99,.51,12.41
05/06/2016,03:00:00,12.53,1.16,7.36,9.45,89.11,2.6,2.78,.54,12.3
05/06/2016,03:15:00,12.55,1.16,7.36,9.45,89.1,2.56,2.31,.52,12.39
05/06/2016,03:30:00,12.53,1.16,7.36,9.45,89.03,2.56,2.52,.52,12.34
05/06/2016,03:45:00,12.53,1.16,7.37,9.46,89.16,2.71,2.87,.6,12.29
05/06/2016,04:00:00,12.52,1.16,7.36,9.42,88.74,2.51,3.81,.56,12.44
05/06/2016,04:15:00,12.52,1.16,7.36,9.41,88.71,2.41,2.17,.56,12.42
05/06/2016,04:30:00,12.52,1.16,7.36,9.4,88.54,2.57,2.29,.58,12.38
05/06/2016,04:45:00,12.51,1.16,7.36,9.4,88.57,2.47,2.5,.47,12.35
05/06/2016,05:00:00,12.5,1.16,7.35,9.33,87.85,2.72,2.62,.55,12.4
05/06/2016,05:15:00,12.49,1.16,7.35,9.32,87.77,2.56,2.77,.57,12.34
05/06/2016,05:30:00,12.48,1.16,7.35,9.32,87.75,2.69,6.84,.61,12.38
05/06/2016,05:45:00,12.46,1.16,7.35,9.37,88.19,2.62,2.63,.55,12.34
05/06/2016,06:00:00,12.47,1.17,7.33,9.17,86.29,2.73,3,.49,12.39
05/06/2016,06:15:00,12.46,1.17,7.35,9.33,87.79,2.65,2.27,.52,12.37
05/06/2016,06:30:00,12.44,1.17,7.35,9.36,88.02,2.58,4.02,.5,12.35
05/06/2016,06:45:00,12.41,1.16,7.36,9.39,88.23,2.73,2.11,.49,12.39
05/06/2016,07:00:00,12.41,1.16,7.36,9.4,88.38,2.64,1.72,.46,12.46
05/06/2016,07:15:00,12.42,1.17,7.36,9.41,88.46,2.64,3.58,.49,12.42
05/06/2016,07:30:00,12.42,1.17,7.36,9.39,88.31,2.86,2.11,.45,12.41
05/06/2016,07:45:00,12.41,1.17,7.36,9.41,88.48,2.51,2.29,.47,12.38
05/06/2016,08:00:00,12.36,1.12,7.38,9.51,89.27,2.59,2.18,.51,12.54
05/06/2016,08:15:00,12.32,1.1,7.37,9.5,89.1,2.7,2.82,.5,12.48
05/06/2016,08:30:00,12.33,1.09,7.39,9.58,89.81,2.73,2.15,.52,12.6
05/06/2016,08:45:00,12.34,1.09,7.4,9.64,90.43,2.77,2.38,.52,12.59
05/06/2016,09:00:00,12.36,1.09,7.4,9.66,90.64,2.72,2.4,.52,12.44
05/06/2016,09:15:00,12.36,1.09,7.4,9.65,90.6,2.64,2.21,.54,12.47
05/06/2016,09:30:00,12.37,1.09,7.4,9.65,90.59,2.9,2.11,.51,12.62
05/06/2016,09:45:00,12.4,1.09,7.41,9.69,91,2.88,2.34,.55,12.74
05/06/2016,10:00:00,12.43,1.09,7.41,9.72,91.34,2.78,2.09,.51,12.73
05/06/2016,10:15:00,12.47,1.09,7.42,9.75,91.73,2.59,2.06,.49,12.78
05/06/2016,10:30:00,12.49,1.09,7.41,9.74,91.64,2.52,2.1,.48,12.96
05/06/2016,10:45:00,12.5,1.1,7.4,9.67,91.01,2.63,2.61,.46,12.92
05/06/2016,11:00:00,12.52,1.1,7.41,9.7,91.42,2.52,2.13,.43,13
05/06/2016,11:15:00,12.52,1.11,7.39,9.62,90.61,2.41,1.66,.42,13.01
05/06/2016,11:30:00,12.57,1.11,7.39,9.63,90.82,2.46,2.34,.42,13.13
05/06/2016,11:45:00,12.63,1.13,7.38,9.58,90.42,2.46,1.42,.39,13.11
05/06/2016,12:00:00,12.67,1.14,7.39,9.57,90.49,2.55,1.4,.35,13.11
05/06/2016,12:15:00,12.66,1.15,7.38,9.56,90.34,2.48,1.61,.34,13.09
05/06/2016,12:30:00,12.65,1.15,7.38,9.54,90.13,2.48,1.63,.37,13.14
05/06/2016,12:45:00,12.67,1.16,7.39,9.58,90.55,2.58,1.61,.37,13.14
05/06/2016,13:00:00,12.74,1.16,7.39,9.6,90.9,2.41,1.58,.39,13.12
05/06/2016,13:15:00,12.82,1.16,7.4,9.64,91.42,2.63,1.56,.36,13.06
05/06/2016,13:30:00,12.9,1.17,7.4,9.67,91.88,2.44,1.62,.35,13.15
05/06/2016,13:45:00,12.86,1.17,7.4,9.67,91.81,2.41,1.41,.36,13.08
05/06/2016,14:00:00,12.81,1.17,7.4,9.66,91.61,2.52,1.31,.35,13.28
05/06/2016,14:15:00,12.83,1.17,7.4,9.66,91.62,2.45,1.54,.35,13.2
05/06/2016,14:30:00,12.9,1.17,7.4,9.64,91.64,2.51,1.46,.37,13.14
05/06/2016,14:45:00,12.93,1.16,7.4,9.61,91.35,2.42,1.59,.37,13.15
05/06/2016,15:00:00,12.89,1.18,7.4,9.61,91.26,2.46,1.53,.35,13.23
05/06/2016,15:15:00,12.81,1.16,7.37,9.47,89.81,2.53,1.57,.37,12.98
05/06/2016,15:30:00,12.79,1.16,7.38,9.49,90,2.6,2.29,.33,13.14
05/06/2016,15:45:00,12.85,1.16,7.39,9.54,90.58,2.65,1.48,.35,13.05
05/06/2016,16:00:00,12.89,1.15,7.4,9.6,91.25,2.56,1.49,.36,13.26
05/06/2016,16:15:00,12.94,1.15,7.41,9.68,92.06,2.51,2.1,.37,13.23
05/06/2016,16:30:00,12.96,1.15,7.42,9.7,92.34,2.4,1.53,.39,13.05
05/06/2016,16:45:00,12.95,1.15,7.42,9.74,92.7,2.5,1.7,.38,12.92
05/06/2016,17:00:00,12.89,1.16,7.42,9.71,92.25,2.54,2.43,.39,12.89
05/06/2016,17:15:00,12.81,1.17,7.41,9.7,91.97,2.61,1.88,.4,12.98
05/06/2016,17:30:00,12.77,1.16,7.4,9.66,91.58,2.63,1.84,.39,12.8
05/06/2016,17:45:00,12.74,1.16,7.4,9.66,91.45,2.63,2.05,.41,12.76
05/06/2016,18:00:00,12.71,1.16,7.39,9.63,91.08,2.58,1.88,.4,12.9
05/06/2016,18:15:00,12.7,1.16,7.39,9.63,91.13,2.59,1.79,.39,12.74
05/06/2016,18:30:00,12.71,1.16,7.4,9.65,91.34,2.63,1.94,.38,12.71
05/06/2016,18:45:00,12.75,1.15,7.39,9.64,91.34,2.68,1.93,.4,12.71
05/06/2016,19:00:00,12.76,1.15,7.37,9.62,91.14,2.79,3.54,.4,12.7
05/06/2016,19:15:00,12.81,1.14,7.37,9.68,91.78,2.94,2.35,.41,12.67
05/06/2016,19:30:00,12.87,1.17,7.37,9.67,91.83,2.65,2.14,.43,12.73
05/06/2016,19:45:00,12.87,1.17,7.37,9.67,91.88,2.79,2.35,.45,12.63
05/06/2016,20:00:00,12.9,1.16,7.38,9.73,92.47,2.67,3.09,.47,12.71
05/06/2016,20:15:00,12.88,1.15,7.38,9.74,92.5,2.83,4.43,.5,12.62
05/06/2016,20:30:00,12.85,1.13,7.38,9.73,92.36,2.76,2.07,.47,12.57
05/06/2016,20:45:00,12.88,1.14,7.38,9.72,92.3,2.78,2.25,.45,12.59
05/06/2016,21:00:00,12.9,1.15,7.39,9.71,92.25,3.01,2.19,.52,12.59
05/06/2016,21:15:00,12.91,1.15,7.39,9.69,92.09,2.81,1.79,.49,12.6
05/06/2016,21:30:00,12.9,1.15,7.38,9.67,91.89,2.69,2.36,.49,12.61
05/06/2016,21:45:00,12.88,1.14,7.38,9.68,91.97,2.86,3.55,.48,12.6
05/06/2016,22:00:00,12.88,1.15,7.38,9.65,91.65,2.76,2.34,.49,12.6
05/06/2016,22:15:00,12.87,1.15,7.38,9.64,91.53,2.89,2.46,.51,12.57
05/06/2016,22:30:00,12.85,1.15,7.38,9.64,91.51,2.85,2.9,.52,12.58
05/06/2016,22:45:00,12.85,1.15,7.37,9.62,91.29,2.85,2.24,.51,12.59
05/06/2016,23:00:00,12.83,1.15,7.37,9.61,91.22,2.67,1.84,.51,12.57
05/06/2016,23:15:00,12.83,1.16,7.36,9.58,90.95,2.69,2.89,.47,12.55
05/06/2016,23:30:00,12.82,1.15,7.36,9.58,90.9,2.71,2.04,.47,12.58
05/06/2016,23:45:00,12.81,1.15,7.37,9.58,90.87,2.67,1.9,.49,12.61
05/07/2016,00:00:00,12.8,1.15,7.36,9.54,90.48,2.6,2.68,.48,12.57
05/07/2016,00:15:00,12.78,1.15,7.36,9.58,90.8,2.63,2.36,.51,12.57
05/07/2016,00:30:00,12.78,1.15,7.36,9.59,90.88,2.62,2.52,.59,12.54
05/07/2016,00:45:00,12.77,1.15,7.36,9.56,90.57,2.72,3.29,.49,12.55
05/07/2016,01:00:00,12.77,1.15,7.36,9.55,90.51,2.6,2.2,.47,12.63
05/07/2016,01:15:00,12.76,1.15,7.36,9.56,90.53,2.61,2.41,.46,12.56
05/07/2016,01:30:00,12.75,1.15,7.36,9.55,90.46,2.48,2.82,.48,12.54
05/07/2016,01:45:00,12.74,1.16,7.35,9.54,90.35,2.55,1.68,.5,12.52
05/07/2016,02:00:00,12.73,1.16,7.35,9.52,90.1,2.54,2.61,.46,12.52
05/07/2016,02:15:00,12.73,1.16,7.35,9.49,89.81,2.7,2.24,.47,12.6
05/07/2016,02:30:00,12.72,1.16,7.35,9.48,89.77,2.6,2.27,.51,12.51
05/07/2016,02:45:00,12.72,1.16,7.35,9.48,89.74,2.72,1.98,.46,12.5
05/07/2016,03:00:00,12.71,1.16,7.35,9.48,89.66,2.38,2.42,.51,12.57
05/07/2016,03:15:00,12.7,1.16,7.35,9.47,89.57,2.85,2.07,.47,12.46
05/07/2016,03:30:00,12.69,1.16,7.35,9.47,89.61,2.52,1.98,.45,12.45
05/07/2016,03:45:00,12.68,1.16,7.34,9.45,89.41,2.55,2.26,.49,12.59
05/07/2016,04:00:00,12.69,1.17,7.34,9.45,89.4,2.65,3.45,.49,12.5
05/07/2016,04:15:00,12.66,1.16,7.33,9.34,88.25,2.39,1.99,.49,12.45
05/07/2016,04:30:00,12.66,1.17,7.33,9.4,88.83,2.86,2.13,.48,12.46
05/07/2016,04:45:00,12.65,1.16,7.33,9.36,88.48,2.36,2,.46,12.56
05/07/2016,05:00:00,12.67,1.17,7.34,9.43,89.19,2.38,2.37,.49,12.45
05/07/2016,05:15:00,12.61,1.12,7.36,9.52,89.91,2.56,3.8,.5,12.5
05/07/2016,05:30:00,12.59,1.12,7.36,9.53,89.89,2.77,2.06,.48,12.44
05/07/2016,05:45:00,12.59,1.12,7.36,9.55,90.07,2.78,2.34,.47,12.46
05/07/2016,06:00:00,12.6,1.13,7.36,9.54,90.06,3.05,2.71,.51,12.51
05/07/2016,06:15:00,12.61,1.13,7.36,9.54,90.11,2.52,2.2,.5,12.55
05/07/2016,06:30:00,12.6,1.13,7.36,9.53,89.93,2.91,1.7,.44,12.54
05/07/2016,06:45:00,12.62,1.13,7.36,9.55,90.15,2.64,2.07,.44,12.52
05/07/2016,07:00:00,12.62,1.13,7.36,9.54,90.13,2.67,2.43,.5,12.47
05/07/2016,07:15:00,12.57,1.11,7.37,9.55,90.08,2.81,1.99,.45,12.45
05/07/2016,07:30:00,12.57,1.11,7.36,9.53,89.91,2.69,2.45,.48,12.43
05/07/2016,07:45:00,12.55,1.1,7.37,9.54,89.96,2.74,1.88,.47,12.54
05/07/2016,08:00:00,12.54,1.1,7.37,9.55,89.98,2.43,2.21,.47,12.46
05/07/2016,08:15:00,12.53,1.1,7.37,9.56,90.1,2.54,3.24,.46,12.44
05/07/2016,08:30:00,12.54,1.1,7.37,9.56,90.07,2.49,2.23,.46,12.49
05/07/2016,08:45:00,12.52,1.1,7.37,9.57,90.19,2.76,2.08,.45,12.46
05/07/2016,09:00:00,12.52,1.1,7.37,9.57,90.16,2.64,2.29,.5,12.47
05/07/2016,09:15:00,12.53,1.1,7.37,9.57,90.14,2.57,1.78,.46,12.47
05/07/2016,09:30:00,12.54,1.1,7.37,9.54,89.9,2.57,1.91,.46,12.48
05/07/2016,09:45:00,12.54,1.1,7.37,9.53,89.86,2.57,2.83,.47,12.44
05/07/2016,10:00:00,12.53,1.1,7.36,9.49,89.38,2.54,1.84,.44,12.46
05/07/2016,10:15:00,12.53,1.1,7.36,9.46,89.13,2.74,1.94,.41,12.48
05/07/2016,10:30:00,12.53,1.1,7.35,9.37,88.28,2.59,1.77,.43,12.49
05/07/2016,10:45:00,12.54,1.09,7.35,9.42,88.8,2.72,1.75,.43,12.51
05/07/2016,11:00:00,12.54,1.09,7.37,9.55,89.97,2.84,2.68,.45,12.5
05/07/2016,11:15:00,12.55,1.08,7.37,9.53,89.82,2.72,2.15,.48,12.56
05/07/2016,11:30:00,12.57,1.08,7.38,9.56,90.16,2.6,2.07,.47,12.5
05/07/2016,11:45:00,12.59,1.08,7.37,9.55,90.08,2.76,2.12,.48,12.5
05/07/2016,12:00:00,12.61,1.09,7.38,9.6,90.57,2.64,2.1,.51,12.55
05/07/2016,12:15:00,12.62,1.09,7.39,9.61,90.77,2.55,2.05,.51,12.56
05/07/2016,12:30:00,12.62,1.08,7.4,9.67,91.33,2.57,1.86,.51,12.57
05/07/2016,12:45:00,12.62,1.09,7.4,9.66,91.24,2.57,2.02,.49,12.62
05/07/2016,13:00:00,12.64,1.09,7.4,9.71,91.76,2.46,1.81,.49,12.72
05/07/2016,13:15:00,12.67,1.09,7.41,9.74,92.05,2.54,2.44,.47,12.68
05/07/2016,13:30:00,12.69,1.09,7.41,9.73,92.04,2.55,2.09,.49,12.83
05/07/2016,13:45:00,12.7,1.09,7.4,9.71,91.87,2.49,2.16,.47,12.69
05/07/2016,14:00:00,12.71,1.09,7.4,9.73,92.01,2.43,2.01,.49,12.74
05/07/2016,14:15:00,12.71,1.1,7.4,9.7,91.77,2.44,1.84,.46,12.71
05/07/2016,14:30:00,12.7,1.1,7.39,9.66,91.38,2.52,2.05,.45,12.61
05/07/2016,14:45:00,12.71,1.1,7.4,9.68,91.54,2.51,2.74,.45,12.65
05/07/2016,15:00:00,12.71,1.1,7.4,9.7,91.78,2.37,1.93,.48,12.7
05/07/2016,15:15:00,12.71,1.1,7.4,9.68,91.54,2.58,1.76,.43,12.6
05/07/2016,15:30:00,12.71,1.09,7.41,9.76,92.31,2.49,1.47,.46,12.68
05/07/2016,15:45:00,12.72,1.09,7.42,9.78,92.57,2.5,1.79,.45,12.62
05/07/2016,16:00:00,12.72,1.09,7.42,9.77,92.48,2.49,1.65,.44,12.58
05/07/2016,16:15:00,12.72,1.09,7.43,9.83,93.03,2.55,3.04,.5,12.49
05/07/2016,16:30:00,12.71,1.09,7.42,9.79,92.64,2.56,2.01,.45,12.46
05/07/2016,16:45:00,12.71,1.09,7.42,9.8,92.71,2.65,2.15,.48,12.54
05/07/2016,17:00:00,12.71,1.09,7.42,9.81,92.85,2.54,2.36,.46,12.62
05/07/2016,17:15:00,12.71,1.09,7.42,9.77,92.48,2.51,2.25,.43,12.62
05/07/2016,17:30:00,12.74,1.09,7.43,9.84,93.15,2.41,2.47,.48,12.59
05/07/2016,17:45:00,12.72,1.09,7.42,9.79,92.65,2.48,1.67,.44,12.46
05/07/2016,18:00:00,12.71,1.09,7.42,9.8,92.67,2.5,1.99,.41,12.41
05/07/2016,18:15:00,12.7,1.09,7.41,9.77,92.41,2.52,1.75,.46,12.43
05/07/2016,18:30:00,12.7,1.09,7.4,9.71,91.81,2.47,2.52,.45,12.43
05/07/2016,18:45:00,12.67,1.09,7.4,9.69,91.64,2.77,2.11,.46,12.4
05/07/2016,19:00:00,12.65,1.1,7.39,9.73,91.89,2.42,1.58,.45,12.38
05/07/2016,19:15:00,12.65,1.1,7.38,9.68,91.45,2.57,1.38,.46,12.37
05/07/2016,19:30:00,12.64,1.1,7.37,9.61,90.73,2.51,3.72,.46,12.36
05/07/2016,19:45:00,12.64,1.11,7.36,9.59,90.63,2.58,3.24,.45,12.46
05/07/2016,20:00:00,12.64,1.11,7.36,9.62,90.84,2.49,3.07,.47,12.35
05/07/2016,20:15:00,12.65,1.13,7.35,9.61,90.82,2.66,2.63,.49,12.34
05/07/2016,20:30:00,12.64,1.12,7.35,9.61,90.81,2.56,1.84,.5,12.34
05/07/2016,20:45:00,12.63,1.12,7.35,9.57,90.41,2.58,2.31,.48,12.37
05/07/2016,21:00:00,12.63,1.13,7.35,9.59,90.61,2.61,3.24,.5,12.34
05/07/2016,21:15:00,12.61,1.12,7.36,9.63,90.96,2.65,4.5,.51,12.36
05/07/2016,21:30:00,12.6,1.12,7.37,9.65,91.11,2.62,2.06,.45,12.35
05/07/2016,21:45:00,12.6,1.12,7.36,9.63,90.91,2.63,2.04,.5,12.38
05/07/2016,22:00:00,12.6,1.11,7.36,9.64,90.95,2.56,2.31,.48,12.44
05/07/2016,22:15:00,12.59,1.11,7.37,9.63,90.87,2.36,2.16,.53,12.41
05/07/2016,22:30:00,12.58,1.11,7.37,9.64,90.96,2.6,2.4,.52,12.41
05/07/2016,22:45:00,12.59,1.11,7.37,9.57,90.33,2.59,3.41,.45,12.37
05/07/2016,23:00:00,12.57,1.11,7.36,9.57,90.23,2.57,2.41,.48,12.38
05/07/2016,23:15:00,12.58,1.11,7.36,9.52,89.84,2.47,2.12,.48,12.33
05/07/2016,23:30:00,12.57,1.11,7.36,9.56,90.17,2.43,1.94,.49,12.41
05/07/2016,23:45:00,12.57,1.11,7.36,9.54,90.01,2.48,2.21,.5,12.38
05/08/2016,00:00:00,12.57,1.11,7.36,9.55,90.08,2.48,2.39,.58,12.41
05/08/2016,00:15:00,12.56,1.11,7.36,9.56,90.11,2.68,2.96,.5,12.3
05/08/2016,00:30:00,12.55,1.11,7.36,9.57,90.22,2.35,2.46,.54,12.3
05/08/2016,00:45:00,12.54,1.1,7.37,9.58,90.33,2.38,2.23,.55,12.35
05/08/2016,01:00:00,12.55,1.1,7.37,9.63,90.73,2.42,2.63,.5,12.28
05/08/2016,01:15:00,12.55,1.1,7.38,9.64,90.86,2.48,2.57,.53,12.35
05/08/2016,01:30:00,12.53,1.1,7.37,9.62,90.67,2.6,2.97,.55,12.28
05/08/2016,01:45:00,12.53,1.1,7.37,9.61,90.6,2.52,1.75,.53,12.34
05/08/2016,02:00:00,12.53,1.1,7.37,9.61,90.56,2.54,1.75,.53,12.28
05/08/2016,02:15:00,12.54,1.1,7.37,9.59,90.36,2.51,2.57,.52,12.28
05/08/2016,02:30:00,12.53,1.1,7.37,9.57,90.21,2.54,2.77,.57,12.4
05/08/2016,02:45:00,12.52,1.1,7.36,9.53,89.76,2.4,1.87,.49,12.28
05/08/2016,03:00:00,12.52,1.1,7.36,9.51,89.62,2.65,1.93,.51,12.32
05/08/2016,03:15:00,12.52,1.1,7.36,9.51,89.61,2.41,2.69,.52,12.36
05/08/2016,03:30:00,12.52,1.1,7.36,9.52,89.72,2.54,1.75,.5,12.32
05/08/2016,03:45:00,12.52,1.1,7.35,9.47,89.21,2.34,2.14,.5,12.35
05/08/2016,04:00:00,12.5,1.1,7.33,9.29,87.48,2.46,1.7,.43,12.38
05/08/2016,04:15:00,12.5,1.1,7.34,9.37,88.24,2.28,1.97,.45,12.38
05/08/2016,04:30:00,12.48,1.1,7.35,9.47,89.13,2.33,2.19,.46,12.4
05/08/2016,04:45:00,12.47,1.09,7.35,9.51,89.53,2.52,1.6,.45,12.37
05/08/2016,05:00:00,12.47,1.09,7.36,9.52,89.57,2.46,2.58,.5,12.28
05/08/2016,05:15:00,12.47,1.09,7.35,9.5,89.43,2.7,2.24,.5,12.27
05/08/2016,05:30:00,12.47,1.1,7.35,9.49,89.32,2.39,2.47,.48,12.28
05/08/2016,05:45:00,12.47,1.1,7.35,9.47,89.12,2.49,2.09,.49,12.33
05/08/2016,06:00:00,12.47,1.1,7.34,9.45,88.91,2.41,1.88,.48,12.33
05/08/2016,06:15:00,12.45,1.1,7.34,9.42,88.57,2.54,3.45,.47,12.33
05/08/2016,06:30:00,12.45,1.1,7.34,9.41,88.47,2.51,2.2,.47,12.28
05/08/2016,06:45:00,12.41,1.08,7.36,9.54,89.65,2.57,1.68,.44,12.32
05/08/2016,07:00:00,12.42,1.07,7.36,9.54,89.67,2.9,2.27,.46,12.29
05/08/2016,07:15:00,12.43,1.07,7.36,9.54,89.71,2.45,2.99,.47,12.47
05/08/2016,07:30:00,12.46,1.06,7.37,9.59,90.2,2.47,1.92,.44,12.39
05/08/2016,07:45:00,12.47,1.06,7.38,9.61,90.37,2.59,3.81,.43,12.44
05/08/2016,08:00:00,12.48,1.06,7.38,9.61,90.48,2.44,2.03,.44,12.44
05/08/2016,08:15:00,12.47,1.07,7.37,9.58,90.08,2.53,1.66,.41,12.43
05/08/2016,08:30:00,12.49,1.06,7.38,9.6,90.37,2.56,2.19,.43,12.44
05/08/2016,08:45:00,12.53,1.06,7.39,9.66,91.03,2.55,2.06,.46,12.51
05/08/2016,09:00:00,12.55,1.05,7.39,9.69,91.37,2.47,2.15,.47,12.76
05/08/2016,09:15:00,12.6,1.05,7.39,9.71,91.57,2.56,1.84,.43,12.54
05/08/2016,09:30:00,12.62,1.04,7.39,9.71,91.64,2.52,2.59,.45,13.06
05/08/2016,09:45:00,12.72,1.02,7.39,9.69,91.7,2.57,1.68,.43,13.08
05/08/2016,10:00:00,12.75,1.02,7.39,9.71,91.93,2.59,1.86,.42,12.87
05/08/2016,10:15:00,12.7,1.02,7.39,9.69,91.64,2.63,1.83,.45,12.6
05/08/2016,10:30:00,12.68,1.02,7.38,9.65,91.25,2.85,1.59,.46,12.57
05/08/2016,10:45:00,12.69,1.02,7.38,9.65,91.19,4.04,2.22,.49,12.62
05/08/2016,11:00:00,12.68,1.02,7.38,9.64,91.15,3.28,1.98,.46,12.63
05/08/2016,11:15:00,12.69,1.02,7.39,9.64,91.17,3.29,2.01,.48,12.61
05/08/2016,11:30:00,12.67,1.02,7.38,9.65,91.2,2.99,1.97,.47,12.8
05/08/2016,11:45:00,12.66,1.03,7.39,9.68,91.44,2.72,1.93,.46,12.55
05/08/2016,12:00:00,12.68,1.03,7.39,9.7,91.7,2.74,1.55,.44,12.51
05/08/2016,12:15:00,12.68,1.02,7.38,9.66,91.27,2.99,2.6,.45,12.4
05/08/2016,12:30:00,12.65,1.03,7.37,9.59,90.61,2.74,1.98,.42,12.43
05/08/2016,12:45:00,12.62,1.04,7.37,9.63,90.89,2.75,1.5,.42,12.36
05/08/2016,13:00:00,12.62,1.04,7.37,9.63,90.96,2.77,2.15,.42,12.49
05/08/2016,13:15:00,12.62,1.04,7.37,9.62,90.79,2.75,2.05,.44,12.37
05/08/2016,13:30:00,12.61,1.04,7.36,9.59,90.56,2.63,1.91,.41,12.37
05/08/2016,13:45:00,12.63,1.05,7.36,9.56,90.22,2.66,1.95,.42,12.49
05/08/2016,14:00:00,12.63,1.06,7.35,9.51,89.79,2.63,2.96,.41,12.54
