date,time,temp c,spcond (ms/cm),ph,do (mg/l),do (%),turbidity (fnu),chlorophyll (rfu),phycocyanin (rfu),sysbattery
10/22/2017,05:45:00,16.56,2.37,8.37,11.04,113.98,3.01,3.88,1.53,11.82
10/22/2017,06:00:00,16.56,2.36,8.4,11.09,114.57,2.4,3.53,1.38,11.81
10/22/2017,06:15:00,16.55,2.36,8.39,10.98,113.37,4.34,4.35,1.27,11.85
10/22/2017,06:30:00,16.53,2.36,8.38,11.04,114,2.3,4.66,1.27,11.78
10/22/2017,06:45:00,16.52,2.36,8.37,11.11,114.63,2.24,4.21,1.32,11.77
10/22/2017,07:00:00,16.52,2.37,8.37,11.08,114.32,2.6,4.43,1.42,11.8
10/22/2017,07:15:00,16.51,2.37,8.36,11.1,114.5,2.6,4.01,1.3,11.77
10/22/2017,07:30:00,16.52,2.37,8.39,11.17,115.25,2.47,4.67,1.18,11.77
10/22/2017,07:45:00,16.49,2.37,8.37,11.12,114.64,2.42,4.47,1.22,11.81
10/22/2017,08:00:00,16.5,2.37,8.37,11.07,114.14,2.41,3.96,1.18,11.83
10/22/2017,08:15:00,16.5,2.37,8.36,11.09,114.42,2.39,3.56,1.22,11.92
10/22/2017,08:30:00,16.5,2.38,8.37,11.09,114.4,2.1,4.25,1.28,11.88
10/22/2017,08:45:00,16.5,2.37,8.35,11.04,113.87,2.12,4.22,1.15,11.92
10/22/2017,09:00:00,16.52,2.38,8.35,11.04,113.88,2.5,3.41,1.19,12.08
10/22/2017,09:15:00,16.51,2.37,8.37,11.09,114.36,2.44,2.59,1.11,12.15
10/22/2017,09:30:00,16.52,2.37,8.36,11.07,114.24,2.04,3.07,1.12,12.3
10/22/2017,09:45:00,16.54,2.37,8.38,11.11,114.67,2.36,3.77,1.21,12.27
10/22/2017,10:00:00,16.53,2.37,8.37,11.16,115.16,2.31,3.31,1.1,12.27
10/22/2017,10:15:00,16.55,2.37,8.37,11.12,114.85,2.46,4.54,1.13,12.28
10/22/2017,10:30:00,16.57,2.37,8.37,11.11,114.82,2.21,2.86,1.08,12.38
10/22/2017,10:45:00,16.75,2.37,8.4,11.19,115.99,1.92,2.66,1.06,12.15
10/22/2017,11:00:00,16.94,2.37,8.54,11.67,121.51,2.3,2.41,1.14,12.15
10/22/2017,11:15:00,16.88,2.37,8.53,11.59,120.51,2.07,2.98,1.09,12.1
10/22/2017,11:30:00,16.82,2.37,8.51,11.56,120.04,2.13,2.86,1.05,12.28
10/22/2017,11:45:00,16.79,2.37,8.49,11.44,118.7,2.12,3.15,1.06,12.15
10/22/2017,12:00:00,16.66,2.37,8.49,11.46,118.56,2.29,3.26,1.15,12.25
10/22/2017,12:15:00,16.67,2.37,8.45,11.37,117.75,2.08,3.07,1.13,12.19
10/22/2017,12:30:00,16.73,2.37,8.57,11.76,121.89,2.04,2.69,1.11,12.28
10/22/2017,12:45:00,16.8,2.37,8.63,11.95,124.05,2.32,3.14,1.13,12.17
10/22/2017,13:00:00,16.87,2.37,8.62,11.93,124.04,2.16,2.26,1.07,12.32
10/22/2017,13:15:00,16.89,2.37,8.59,11.86,123.35,2.06,3.69,1.07,12.27
10/22/2017,13:30:00,17.06,2.37,8.61,11.95,124.68,2.04,2.68,1,12.25
10/22/2017,13:45:00,16.99,2.36,8.67,12.18,126.95,2.17,2.33,1.01,12.32
10/22/2017,14:00:00,17.26,2.37,8.63,11.98,125.51,2.15,2.99,1.02,12.36
10/22/2017,14:15:00,17.27,2.37,8.64,12.06,126.37,2.14,2.92,1.02,12.35
10/22/2017,14:30:00,17.11,2.37,8.7,12.26,128.11,2.44,2.84,1.1,12.35
10/22/2017,14:45:00,17.21,2.38,8.68,12.16,127.35,2.19,3.14,1.13,12.25
10/22/2017,15:00:00,17.22,2.37,8.68,12.19,127.67,2.36,3.03,1.09,12.27
10/22/2017,15:15:00,17.23,2.37,8.68,12.16,127.33,2.39,2.89,1.09,12.38
10/22/2017,15:30:00,17.35,2.38,8.67,12.19,127.93,2.42,2.78,1.14,12.19
10/22/2017,15:45:00,17.36,2.38,8.68,12.13,127.39,2.56,2.68,1.1,12.33
10/22/2017,16:00:00,17.31,2.37,8.66,12.1,126.88,2.31,4.88,1.08,12.15
10/22/2017,16:15:00,17.16,2.37,8.7,12.23,127.91,2.31,3.52,1.09,12.08
10/22/2017,16:30:00,17.12,2.38,8.61,11.89,124.26,2.3,3.05,1.06,12.35
10/22/2017,16:45:00,17.16,2.38,8.63,12,125.45,2.32,2.96,1.08,12.34
10/22/2017,17:00:00,17.14,2.38,8.65,12.05,125.93,2.33,3.73,1.08,12.34
10/22/2017,17:15:00,17.21,2.38,8.62,11.98,125.39,2.32,3.16,1.12,12.06
10/22/2017,17:30:00,17.1,2.38,8.59,11.92,124.5,2.13,2.87,1.14,12.04
10/22/2017,17:45:00,16.96,2.38,8.58,11.87,123.66,2.2,4.09,1.25,11.94
10/22/2017,18:00:00,16.92,2.37,8.58,11.89,123.72,2.29,4.16,1.2,11.93
10/22/2017,18:15:00,16.88,2.37,8.6,11.87,123.44,2.06,4.11,1.31,11.94
10/22/2017,18:30:00,16.83,2.37,8.59,11.82,122.76,2.13,4.4,1.29,11.92
10/22/2017,18:45:00,16.81,2.37,8.58,11.76,122.07,2.25,4.72,1.26,11.94
10/22/2017,19:00:00,16.81,2.37,8.58,11.75,122.04,2.26,4.52,1.27,11.93
10/22/2017,19:15:00,16.77,2.38,8.55,11.68,121.17,2.31,4.52,1.24,11.86
10/22/2017,19:30:00,16.76,2.39,8.52,11.61,120.44,2.54,4.74,1.33,11.93
10/22/2017,19:45:00,16.76,2.39,8.52,11.62,120.49,2.25,3.67,1.28,11.89
10/22/2017,20:00:00,16.76,2.38,8.53,11.61,120.45,2.22,4.77,1.32,11.89
10/22/2017,20:15:00,16.72,2.38,8.51,11.56,119.84,2.15,5.92,1.34,11.92
10/22/2017,20:30:00,16.71,2.38,8.51,11.56,119.73,2.37,4.8,1.24,11.9
10/22/2017,20:45:00,16.72,2.39,8.49,11.53,119.44,1.96,5.25,1.33,11.88
10/22/2017,21:00:00,16.71,2.39,8.49,11.51,119.28,1.92,7.43,1.41,11.9
10/22/2017,21:15:00,16.72,2.39,8.47,11.47,118.85,1.82,5.45,1.36,11.94
10/22/2017,21:30:00,16.74,2.42,8.44,11.45,118.7,2.17,4.32,1.34,11.99
10/22/2017,21:45:00,16.74,2.41,8.48,11.5,119.25,2.49,4.25,1.25,11.9
10/22/2017,22:00:00,16.74,2.43,8.43,11.43,118.51,2.12,3.32,1.33,11.92
10/22/2017,22:15:00,16.74,2.43,8.42,11.42,118.45,2.33,5.01,1.25,11.91
10/22/2017,22:30:00,16.74,2.43,8.42,11.4,118.15,2.05,4.47,1.29,11.9
10/22/2017,22:45:00,16.71,2.44,8.39,11.34,117.46,2.21,5.72,1.43,11.9
10/22/2017,23:00:00,16.71,2.44,8.4,11.34,117.55,2.21,4.12,1.26,11.9
10/22/2017,23:15:00,16.68,2.43,8.38,11.3,116.99,2.34,4.05,1.16,11.9
10/22/2017,23:30:00,16.64,2.42,8.38,11.23,116.23,1.98,5.35,1.37,11.99
10/22/2017,23:45:00,16.63,2.42,8.37,11.21,115.91,2.18,4.65,1.32,11.88
10/23/2017,00:00:00,16.63,2.43,8.36,11.18,115.61,2.12,4.56,1.18,11.85
10/23/2017,00:15:00,16.61,2.42,8.35,11.14,115.17,2.5,3.4,1.12,11.82
10/23/2017,00:30:00,16.61,2.42,8.36,11.12,115.02,2.16,4.29,1.26,11.88
10/23/2017,00:45:00,16.6,2.41,8.38,11.2,115.79,1.96,4.47,1.32,11.94
10/23/2017,01:00:00,16.6,2.41,8.36,11.14,115.16,1.93,4.25,1.27,11.86
10/23/2017,01:15:00,16.59,2.42,8.35,11.14,115.15,2.3,4.22,1.4,11.85
10/23/2017,01:30:00,16.57,2.42,8.35,11.14,115.06,2.19,3.49,1.34,11.85
10/23/2017,01:45:00,16.56,2.41,8.35,11.11,114.75,2.35,4.32,1.19,11.83
10/23/2017,02:00:00,16.54,2.41,8.34,11.07,114.31,1.8,3.65,1.23,11.85
10/23/2017,02:15:00,16.52,2.41,8.33,11.03,113.87,2.6,8.07,1.53,11.92
10/23/2017,02:30:00,16.52,2.41,8.33,11.09,114.45,2.15,6.65,1.22,11.84
10/23/2017,02:45:00,16.51,2.41,8.35,11.09,114.44,2.07,4.73,1.27,11.84
10/23/2017,03:00:00,16.51,2.41,8.31,11.03,113.77,2.85,4.71,1.31,11.82
10/23/2017,03:15:00,16.51,2.41,8.32,11.03,113.79,1.89,4.5,1.27,11.84
10/23/2017,03:30:00,16.51,2.41,8.32,11.02,113.71,2.03,5.76,1.2,11.83
10/23/2017,03:45:00,16.51,2.41,8.32,11.03,113.8,1.86,7.56,1.28,11.84
10/23/2017,04:00:00,16.51,2.41,8.3,11,113.47,2.19,3.65,1.21,11.83
10/23/2017,04:15:00,16.5,2.41,8.31,10.98,113.31,2.87,3.94,1.32,11.83
10/23/2017,04:30:00,16.46,2.4,8.35,11.06,114.03,5.82,3.98,1.38,11.82
10/23/2017,04:45:00,16.5,2.41,8.28,10.92,112.65,3.15,4.58,1.23,11.8
10/23/2017,05:00:00,16.49,2.4,8.28,10.92,112.64,2.2,4.72,1.27,11.82
10/23/2017,05:15:00,16.46,2.4,8.32,10.97,113.08,1.74,3.12,1.31,11.89
10/23/2017,05:30:00,16.46,2.4,8.33,11.03,113.69,2.05,4.72,1.24,11.82
10/23/2017,05:45:00,16.45,2.39,8.33,11.05,113.85,2.61,3.85,1.23,11.89
10/23/2017,06:00:00,16.45,2.4,8.31,10.99,113.25,2.1,3.66,1.16,11.81
10/23/2017,06:15:00,16.46,2.4,8.32,11.01,113.44,2.04,3.46,1.2,11.8
10/23/2017,06:30:00,16.46,2.4,8.34,11.07,114.05,2.38,3.57,1.16,11.77
10/23/2017,06:45:00,16.45,2.4,8.32,11.02,113.61,2.38,3.29,1.22,11.78
10/23/2017,07:00:00,16.44,2.4,8.33,11,113.36,2.28,5.13,1.21,11.84
10/23/2017,07:15:00,16.44,2.4,8.34,11.05,113.85,1.81,3.45,1.12,11.85
10/23/2017,07:30:00,16.43,2.4,8.32,11.03,113.59,1.91,5.71,1.39,11.77
10/23/2017,07:45:00,16.42,2.39,8.34,11.08,114.05,2.06,4.73,1.12,11.8
10/23/2017,08:00:00,16.42,2.4,8.33,11.06,113.89,2.3,5,1.11,11.88
10/23/2017,08:15:00,16.42,2.41,8.35,11.07,114.02,1.85,3.63,1.19,11.8
10/23/2017,08:30:00,16.41,2.4,8.35,11.11,114.44,1.51,2.69,1.01,11.78
10/23/2017,08:45:00,16.41,2.4,8.36,11.09,114.17,1.83,5.11,1.13,11.77
10/23/2017,09:00:00,16.41,2.4,8.36,11.12,114.49,2.53,6.19,1.13,11.77
10/23/2017,09:15:00,16.41,2.4,8.36,11.11,114.34,1.72,3.48,1.07,11.83
10/23/2017,09:30:00,16.41,2.4,8.37,11.11,114.4,2.16,4.23,1.17,11.81
10/23/2017,09:45:00,16.43,2.4,8.4,11.21,115.52,1.85,3.48,1.16,11.88
10/23/2017,10:00:00,16.43,2.4,8.38,11.23,115.71,2.12,2.58,1.05,11.91
10/23/2017,10:15:00,16.44,2.4,8.38,11.2,115.41,1.94,3.92,1.05,11.93
10/23/2017,10:30:00,16.49,2.4,8.41,11.32,116.72,1.82,3.44,1.05,11.88
10/23/2017,10:45:00,16.52,2.4,8.38,11.23,115.85,2.04,3.44,1.13,11.86
10/23/2017,11:00:00,16.53,2.4,8.4,11.26,116.25,1.77,3.84,1.02,11.97
10/23/2017,11:15:00,16.54,2.4,8.4,11.21,115.77,2,2.59,1.04,11.85
10/23/2017,11:30:00,16.52,2.4,8.35,11.14,114.96,1.74,2.57,.99,11.81
10/23/2017,11:45:00,16.56,2.4,8.41,11.29,116.62,1.93,4.3,1.01,11.86
10/23/2017,12:00:00,16.56,2.4,8.44,11.35,117.19,1.82,3.08,1.03,11.83
10/23/2017,12:15:00,16.58,2.4,8.46,11.39,117.71,1.82,3.54,1.08,11.88
10/23/2017,12:30:00,16.59,2.4,8.48,11.49,118.73,1.86,3.63,1.02,11.92
10/23/2017,12:45:00,16.59,2.4,8.42,11.33,117.1,1.81,2.71,.97,11.94
10/23/2017,13:00:00,16.62,2.42,8.47,11.43,118.24,2.11,2.68,1.01,11.99
10/23/2017,13:15:00,16.68,2.41,8.52,11.56,119.75,1.91,2.76,.99,12.33
10/23/2017,13:30:00,16.69,2.42,8.49,11.5,119.12,1.99,2.62,1.01,12.27
10/23/2017,13:45:00,16.73,2.42,8.53,11.58,120.03,1.77,2.85,1.01,12.14
10/23/2017,14:00:00,16.85,2.41,8.54,11.66,121.2,1.79,2.47,.99,12.19
10/23/2017,14:15:00,16.8,2.41,8.56,11.71,121.57,2.01,2.86,1.01,12.34
10/23/2017,14:30:00,16.95,2.41,8.53,11.73,122.18,1.88,2.49,.94,12.24
10/23/2017,14:45:00,16.91,2.4,8.59,11.8,122.8,1.89,2.73,.94,12.24
10/23/2017,15:00:00,16.97,2.4,8.57,11.76,122.53,1.91,3.2,1,12.08
10/23/2017,15:15:00,16.92,2.4,8.59,11.81,122.91,1.79,3.34,.99,12
10/23/2017,15:30:00,16.93,2.41,8.56,11.74,122.17,1.84,2.98,1,12.02
10/23/2017,15:45:00,16.77,2.41,8.54,11.63,120.65,1.92,3.48,1.04,11.99
10/23/2017,16:00:00,16.68,2.4,8.55,11.67,120.8,1.94,3.15,1.01,11.94
10/23/2017,16:15:00,16.69,2.42,8.55,11.63,120.44,1.97,3.01,1.01,11.92
10/23/2017,16:30:00,16.7,2.41,8.53,11.58,120.01,1.87,2.8,1.06,11.9
10/23/2017,16:45:00,16.74,2.41,8.53,11.6,120.29,1.84,3.19,1.04,11.9
10/23/2017,17:00:00,16.74,2.41,8.48,11.39,118.11,1.9,3.75,1.06,11.94
10/23/2017,17:15:00,16.78,2.4,8.54,11.63,120.65,1.68,3.19,1.03,11.94
10/23/2017,17:30:00,16.71,2.4,8.53,11.57,119.92,1.79,3.34,1.08,11.84
10/23/2017,17:45:00,16.69,2.41,8.52,11.54,119.47,1.75,3.6,1.13,11.84
10/23/2017,18:00:00,16.69,2.4,8.51,11.53,119.43,1.89,4.13,1.13,11.83
10/23/2017,18:15:00,16.73,2.4,8.51,11.47,118.87,1.71,4.03,1.05,11.9
10/23/2017,18:30:00,16.71,2.4,8.51,11.47,118.83,1.93,4.11,1.03,11.85
10/23/2017,18:45:00,16.7,2.41,8.51,11.47,118.79,1.86,4.23,1.02,11.86
10/23/2017,19:00:00,16.67,2.4,8.49,11.42,118.26,2.07,4.01,1.12,11.8
10/23/2017,19:15:00,16.7,2.41,8.47,11.3,117.05,1.95,3.7,1.07,11.78
10/23/2017,19:30:00,16.66,2.41,8.51,11.47,118.72,2.03,4.56,1.14,11.78
10/23/2017,19:45:00,16.65,2.42,8.52,11.52,119.21,3.01,5.77,2.27,11.77
10/23/2017,20:00:00,16.63,2.4,8.5,11.49,118.8,2.14,3.86,1.24,11.77
10/23/2017,20:15:00,16.63,2.41,8.51,11.51,119.07,2.05,4.97,1.27,11.78
10/23/2017,20:30:00,16.64,2.42,8.49,11.41,118.08,1.88,3.48,1.13,11.74
10/23/2017,20:45:00,16.64,2.42,8.52,11.54,119.44,1.93,5.64,1.18,11.74
10/23/2017,21:00:00,16.62,2.41,8.51,11.48,118.79,1.91,3.48,1.19,11.75
10/23/2017,21:15:00,16.63,2.41,8.47,11.42,118.08,2.47,5.45,1.19,11.77
10/23/2017,21:30:00,16.63,2.41,8.47,11.37,117.64,2.23,4.71,1.11,11.74
10/23/2017,21:45:00,16.62,2.42,8.44,11.38,117.7,1.9,4.34,1.22,11.74
10/23/2017,22:00:00,16.6,2.42,8.4,11.27,116.53,1.96,4.44,1.35,11.75
10/23/2017,22:15:00,16.57,2.45,8.4,11.25,116.24,1.96,7.28,1.22,11.72
10/23/2017,22:30:00,16.54,2.44,8.37,11.18,115.48,2.03,4.79,1.27,11.74
10/23/2017,22:45:00,16.53,2.44,8.36,11.15,115.08,3.3,4.54,1.23,11.77
10/23/2017,23:00:00,16.51,2.45,8.37,11.16,115.2,1.94,4.21,1.29,11.71
10/23/2017,23:15:00,16.52,2.45,8.35,11.12,114.73,1.82,4.98,1.29,11.74
10/23/2017,23:30:00,16.49,2.43,8.34,11.08,114.27,1.98,6.34,1.27,11.73
10/23/2017,23:45:00,16.48,2.41,8.36,11.09,114.4,2,5.8,1.23,11.8
10/24/2017,00:00:00,16.46,2.41,8.37,11.15,114.94,1.88,4.44,1.23,11.73
10/24/2017,00:15:00,16.46,2.44,8.37,11.15,114.95,1.95,3.47,1.09,11.74
10/24/2017,00:30:00,16.42,2.41,8.38,11.16,114.9,1.88,4.34,1.2,11.74
10/24/2017,00:45:00,16.43,2.41,8.38,11.18,115.16,1.8,3.89,1.26,11.71
10/24/2017,01:00:00,16.44,2.41,8.38,11.17,115.11,2.4,3.57,1.18,11.73
10/24/2017,01:15:00,16.44,2.42,8.36,11.09,114.25,1.86,4.26,1.07,11.69
10/24/2017,01:30:00,16.43,2.4,8.36,11.13,114.63,2.08,5.13,1.15,11.73
10/24/2017,01:45:00,16.43,2.4,8.37,11.13,114.66,1.7,3.96,1.11,11.69
10/24/2017,02:00:00,16.44,2.4,8.38,11.14,114.79,2.27,4.35,1.28,11.69
10/24/2017,02:15:00,16.43,2.4,8.38,11.15,114.81,2.62,8.33,1.37,11.69
10/24/2017,02:30:00,16.42,2.39,8.36,11.12,114.49,2.11,4.6,1.16,11.68
10/24/2017,02:45:00,16.42,2.4,8.37,11.08,114.15,2.33,3.83,1.15,11.73
10/24/2017,03:00:00,16.41,2.41,8.37,11.11,114.34,1.88,4.44,1.22,11.66
10/24/2017,03:15:00,16.41,2.38,8.36,11.1,114.28,2.3,3.83,1.23,11.7
10/24/2017,03:30:00,16.42,2.38,8.38,11.11,114.36,2.04,4.67,1.13,11.68
10/24/2017,03:45:00,16.44,2.39,8.38,11.12,114.58,1.84,5.29,1.09,11.69
10/24/2017,04:00:00,16.45,2.39,8.38,11.1,114.39,1.93,5.02,1.15,11.67
10/24/2017,04:15:00,16.45,2.38,8.37,11.09,114.27,1.85,4.66,1.08,11.69
10/24/2017,04:30:00,16.45,2.39,8.35,11.08,114.16,1.96,3.04,1.13,11.69
10/24/2017,04:45:00,16.46,2.4,8.36,11.06,113.94,2.01,6.61,1.1,11.69
10/24/2017,05:00:00,16.46,2.4,8.34,11.02,113.62,2.04,2.89,1.2,11.67
10/24/2017,05:15:00,16.46,2.39,8.34,11,113.41,1.77,3.15,1.08,11.66
10/24/2017,05:30:00,16.47,2.4,8.32,10.95,112.93,1.93,2.9,1.1,11.67
10/24/2017,05:45:00,16.46,2.4,8.33,10.94,112.81,1.91,2.81,.93,11.67
10/24/2017,06:00:00,16.45,2.38,8.31,10.9,112.36,1.71,4.42,1.09,11.66
10/24/2017,06:15:00,16.46,2.37,8.31,10.88,112.15,1.84,3.2,1.04,11.66
10/24/2017,06:30:00,16.47,2.37,8.31,10.88,112.14,1.62,3.34,1.12,11.65
10/24/2017,06:45:00,16.45,2.37,8.33,10.96,112.92,1.84,3.59,1.08,11.69
10/24/2017,07:00:00,16.43,2.37,8.34,10.96,112.9,1.66,4.41,1.13,11.69
10/24/2017,07:15:00,16.43,2.36,8.34,10.95,112.83,1.79,4.04,1.07,11.6
10/24/2017,07:30:00,16.43,2.37,8.34,10.95,112.76,1.9,4.16,1.1,11.65
10/24/2017,07:45:00,16.45,2.37,8.33,10.93,112.63,1.93,3.62,1.06,11.67
10/24/2017,08:00:00,16.45,2.37,8.32,10.94,112.76,1.69,2.57,1.08,11.77
10/24/2017,08:15:00,16.47,2.4,8.34,10.95,112.85,1.83,3.85,.96,11.7
10/24/2017,08:30:00,16.45,2.39,8.33,10.96,112.9,2,2.71,1.05,11.73
10/24/2017,08:45:00,16.45,2.36,8.33,10.95,112.83,1.97,3.14,1,11.67
10/24/2017,09:00:00,16.46,2.36,8.32,10.95,112.87,1.84,4.79,1.01,11.68
10/24/2017,09:15:00,16.49,2.36,8.33,10.97,113.15,1.81,3.2,.99,11.75
10/24/2017,09:30:00,16.51,2.36,8.35,10.97,113.2,1.74,4.48,1.01,11.63
10/24/2017,09:45:00,16.53,2.36,8.35,10.99,113.4,1.75,3.21,1,11.73
10/24/2017,10:00:00,16.53,2.36,8.34,10.99,113.45,1.91,4.64,1.03,11.69
10/24/2017,10:15:00,16.58,2.36,8.35,11.01,113.71,1.73,3.12,.97,11.68
10/24/2017,10:30:00,16.58,2.36,8.34,11.01,113.73,1.82,3.22,.95,11.69
10/24/2017,10:45:00,16.6,2.36,8.34,11.01,113.77,2,3.18,1.01,11.77
10/24/2017,11:00:00,16.61,2.36,8.34,11.02,113.9,1.88,2.48,.97,11.75
10/24/2017,11:15:00,16.64,2.36,8.35,11.02,114.05,1.77,2.56,.97,11.69
10/24/2017,11:30:00,16.68,2.36,8.36,11.05,114.34,1.81,2.69,.99,11.74
10/24/2017,11:45:00,16.72,2.36,8.36,11.06,114.6,1.76,2.76,.97,11.69
10/24/2017,12:00:00,16.71,2.37,8.36,11.06,114.61,1.86,2.97,.96,11.75
10/24/2017,12:15:00,16.72,2.37,8.36,11.08,114.83,1.87,3.57,1,11.77
10/24/2017,12:30:00,16.81,2.37,8.38,11.12,115.49,1.88,3.41,.97,11.8
10/24/2017,12:45:00,16.86,2.37,8.38,11.13,115.62,1.83,3.41,.94,11.75
10/24/2017,13:00:00,16.83,2.37,8.38,11.13,115.62,1.84,3.09,.99,11.69
10/24/2017,13:15:00,16.83,2.37,8.39,11.15,115.78,1.79,3.06,.97,11.88
10/24/2017,13:30:00,16.89,2.37,8.39,11.16,116.06,1.88,2.84,.95,11.9
10/24/2017,13:45:00,16.98,2.37,8.41,11.16,116.27,1.88,2.77,.96,11.88
10/24/2017,14:00:00,17.01,2.37,8.45,11.18,116.5,1.93,2.96,.97,11.91
10/24/2017,14:15:00,16.96,2.37,8.4,11.15,116.08,1.87,2.87,.94,11.94
10/24/2017,14:30:00,16.92,2.38,8.4,11.16,116.14,1.92,3.34,.95,11.91
10/24/2017,14:45:00,16.99,2.38,8.42,11.19,116.6,1.74,2.9,.96,11.89
10/24/2017,15:00:00,17.03,2.38,8.43,11.19,116.74,1.84,3.39,.97,11.79
10/24/2017,15:15:00,17.03,2.38,8.44,11.16,116.44,1.96,3.25,.97,11.78
10/24/2017,15:30:00,17.08,2.38,8.44,11.17,116.6,1.79,3.17,.91,11.92
10/24/2017,15:45:00,17.07,2.39,8.44,11.18,116.66,1.83,3.14,.98,11.86
10/24/2017,16:00:00,17.08,2.4,8.43,11.17,116.64,1.89,3.42,.95,11.86
10/24/2017,16:15:00,17.12,2.4,8.43,11.19,116.94,1.89,3.28,.95,11.99
10/24/2017,16:30:00,17.09,2.41,8.43,11.18,116.7,1.89,3.07,.98,11.76
10/24/2017,16:45:00,17.13,2.4,8.44,11.2,117.04,1.92,2.72,.94,11.69
10/24/2017,17:00:00,17.14,2.4,8.44,11.2,117.05,1.88,2.48,.95,11.68
10/24/2017,17:15:00,17.12,2.4,8.42,11.12,116.16,1.95,3.23,.96,11.63
10/24/2017,17:30:00,17.13,2.4,8.42,11.12,116.26,1.92,3.19,.93,11.67
10/24/2017,17:45:00,17.14,2.4,8.42,11.09,115.98,1.91,3.38,.95,11.66
10/24/2017,18:00:00,17.14,2.4,8.41,11.09,115.94,1.89,3.26,.94,11.63
10/24/2017,18:15:00,17.12,2.4,8.4,11.05,115.51,1.99,3.06,.93,11.62
10/24/2017,18:30:00,17.12,2.4,8.39,11.05,115.52,1.87,3.52,.97,11.64
10/24/2017,18:45:00,17.15,2.4,8.4,11.03,115.3,1.82,3.47,.95,11.6
10/24/2017,19:00:00,17.14,2.41,8.39,11.02,115.19,1.85,3.67,.94,11.63
10/24/2017,19:15:00,17.16,2.4,8.39,11,115,1.92,3.81,.98,11.65
10/24/2017,19:30:00,17.16,2.4,8.39,10.98,114.82,1.86,3.28,.95,11.62
10/24/2017,19:45:00,17.17,2.4,8.39,10.97,114.74,1.86,5.72,.96,11.57
10/24/2017,20:00:00,17.19,2.4,8.38,10.95,114.56,1.87,4.47,.97,11.6
10/24/2017,20:15:00,17.18,2.39,8.38,10.95,114.53,2.07,3.41,.96,11.64
10/24/2017,20:30:00,17.14,2.4,8.35,10.94,114.4,1.92,3.2,.96,11.64
10/24/2017,20:45:00,17.14,2.4,8.36,10.94,114.35,1.91,3.81,.96,11.6
10/24/2017,21:00:00,17.17,2.39,8.36,10.92,114.18,1.97,3.36,.97,11.66
10/24/2017,21:15:00,17.2,2.38,8.34,10.91,114.18,1.94,3.37,.95,11.6
10/24/2017,21:30:00,17.21,2.37,8.36,10.88,113.94,1.97,2.66,.95,11.63
10/24/2017,21:45:00,17.23,2.37,8.35,10.85,113.62,1.92,3.49,.92,11.63
10/24/2017,22:00:00,17.24,2.37,8.35,10.84,113.56,1.9,3.15,.98,11.66
10/24/2017,22:15:00,17.24,2.37,8.34,10.83,113.43,1.86,3.29,.95,11.6
10/24/2017,22:30:00,17.24,2.36,8.34,10.8,113.13,1.94,2.99,.93,11.57
10/24/2017,22:45:00,17.27,2.36,8.33,10.77,112.87,1.84,2.66,.95,11.62
10/24/2017,23:00:00,17.28,2.36,8.33,10.75,112.72,1.88,3.87,.93,11.63
10/24/2017,23:15:00,17.29,2.36,8.33,10.75,112.74,1.99,3.55,.98,11.56
10/24/2017,23:30:00,17.29,2.35,8.33,10.73,112.53,1.89,3.31,.99,11.6
10/24/2017,23:45:00,17.31,2.35,8.33,10.72,112.43,1.91,3.82,.98,11.6
10/25/2017,00:00:00,17.31,2.35,8.33,10.69,112.18,1.97,3.54,.99,11.59
10/25/2017,00:15:00,17.32,2.35,8.32,10.69,112.2,2.19,4.14,.99,11.59
10/25/2017,00:30:00,17.33,2.35,8.3,10.66,111.83,1.95,3.81,.94,11.55
10/25/2017,00:45:00,17.35,2.35,8.28,10.63,111.54,1.94,3.77,.93,11.62
10/25/2017,01:00:00,17.34,2.35,8.28,10.61,111.36,2.13,3.94,.91,11.59
10/25/2017,01:15:00,17.36,2.34,8.26,10.56,110.84,1.98,2.76,.93,11.6
10/25/2017,01:30:00,17.36,2.34,8.26,10.56,110.86,2.08,2.88,.95,11.57
10/25/2017,01:45:00,17.38,2.34,8.26,10.53,110.6,8.87,3.63,1.01,11.58
10/25/2017,02:00:00,17.37,2.34,8.24,10.51,110.39,1.95,3.33,.92,11.57
10/25/2017,02:15:00,17.38,2.34,8.23,10.49,110.16,1.84,3.25,.93,11.6
10/25/2017,02:30:00,17.41,2.34,8.21,10.42,109.52,1.95,3.28,.91,11.56
10/25/2017,02:45:00,17.41,2.34,8.21,10.41,109.43,1.83,3.53,.91,11.58
10/25/2017,03:00:00,17.41,2.34,8.21,10.4,109.3,1.95,3.51,.95,11.59
10/25/2017,03:15:00,17.43,2.34,8.19,10.36,108.95,1.91,2.94,.91,11.57
10/25/2017,03:30:00,17.44,2.34,8.2,10.34,108.78,1.99,4.05,.89,11.57
10/25/2017,03:45:00,17.49,2.31,8.18,10.28,108.2,2.2,3.27,.89,11.57
10/25/2017,04:00:00,17.51,2.31,8.16,10.22,107.59,1.94,3.2,.88,11.59
10/25/2017,04:15:00,17.49,2.32,8.15,10.22,107.58,1.95,3.3,.89,11.6
10/25/2017,04:30:00,17.5,2.32,8.16,10.19,107.28,1.89,5.15,.91,11.57
10/25/2017,04:45:00,17.53,2.3,8.15,10.14,106.86,2.04,3.24,.94,11.53
10/25/2017,05:00:00,17.5,2.32,8.16,10.16,106.93,1.88,3.56,.94,11.56
